Session Title,Heat only NDVA county year 2018-2025,,
Session ID,2792486,,
Data Model,Patients,,
Population Base,All Patients,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,State of Residence: STATES_ND_VA,"Encounter Type: Emergency, Emergency to Inpatient",
Session Date Range,1/1/2018 - 12/31/2025,,
Measure,Number of Patients,,
Export User,Stephanie Perniciaro,,
Date of Export,1/22/2026,,
,,,
,,,
,Diagnosis (Encounter),Heat,"Total: Total includes all data, including data from columns not currently displayed."
Year,County of Residence,,
,"BAKER, OR",10 or fewer,459
,"WASHINGTON, OK",10 or fewer,1471
,"LAUDERDALE, TN",10 or fewer,1906
,"FRANKLIN, VT",10 or fewer,156
,"DICKENSON, VA",10 or fewer,871
,"LANCASTER, VA",10 or fewer,2888
,"BRAXTON, WV",10 or fewer,598
,"TOOELE, UT",10 or fewer,1446
,"DANVILLE CITY, VA",10 or fewer,1348
,"BEDFORD, PA",10 or fewer,655
,"GREGG, TX",10 or fewer,683
,"MORGAN, WV",10 or fewer,1086
,"NORTHAMPTON, VA",12,2861
,"HARDEMAN, TN",10 or fewer,722
,"ANDERSON, TX",10 or fewer,409
,"FRANKLIN CITY, VA",10 or fewer,1539
,"COMAL, TX",10 or fewer,804
,"BLOUNT, TN",10 or fewer,528
,"MARLBORO, SC",10 or fewer,202
,"LEWIS, WV",10 or fewer,2236
,"CACHE, UT",10 or fewer,395
,"CAMERON, TX",10 or fewer,926
,"NORTHUMBERLAND, VA",10 or fewer,2685
,"BASTROP, TX",10 or fewer,1206
,"NELSON, VA",10 or fewer,2206
,"HENRY, OH",10 or fewer,1841
,"HOPEWELL CITY, VA",10 or fewer,764
,"RHEA, TN",10 or fewer,1869
,"WINCHESTER CITY, VA",10 or fewer,848
,"SUSQUEHANNA, PA",10 or fewer,415
,"BRUNSWICK, VA",10 or fewer,302
,"MIDDLESEX, VA",10 or fewer,2533
,"RUTLAND, VT",10 or fewer,513
,"FALLS, TX",10 or fewer,2116
,"GUERNSEY, OH",10 or fewer,718
,"ESSEX, VA",10 or fewer,2822
,"TAYLOR, WV",10 or fewer,2205
,"COLLETON, SC",10 or fewer,1023
,"CAMP, TX",10 or fewer,157
,"JACKSON, OR",10 or fewer,1538
