Session Title,Heat only WAWY county year 2018-2025,,
Session ID,2792488,,
Data Model,Patients,,
Population Base,All Patients,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,State of Residence: STATES_WA_WY,"Encounter Type: Emergency, Emergency to Inpatient",
Session Date Range,1/1/2018 - 12/31/2025,,
Measure,Number of Patients,,
Export User,Stephanie Perniciaro,,
Date of Export,1/22/2026,,
,,,
,,,
,Diagnosis (Encounter),Heat,"Total: Total includes all data, including data from columns not currently displayed."
Year,County of Residence,,
,"KENOSHA, WI",10 or fewer,15016
,"WALWORTH, WI",16,17791
,"LA CROSSE, WI",11,17038
,"SKAGIT, WA",10 or fewer,13783
,"WOOD, WV",26,17864
,"HARRISON, WV",10 or fewer,17793
,"CHELAN, WA",10 or fewer,10518
,"MONONGALIA, WV",10 or fewer,10515
,"WINNEBAGO, WI",10 or fewer,10572
,"JEFFERSON, WV",18,12298
,"MARION, WV",10 or fewer,7685
,"MANITOWOC, WI",13,9108
,"WASHINGTON, WI",10 or fewer,7575
,"OZAUKEE, WI",10 or fewer,7119
,"PIERCE, WA",10 or fewer,6262
,"MERCER, WV",10 or fewer,546
,"KANAWHA, WV",10 or fewer,1416
,"DOUGLAS, WI",10 or fewer,8167
,"MARINETTE, WI",10 or fewer,7467
,"COWLITZ, WA",10 or fewer,5848
,"DOUGLAS, WA",10 or fewer,5751
,"OHIO, WV",10 or fewer,1960
,"EAU CLAIRE, WI",10 or fewer,7028
,"OUTAGAMIE, WI",10 or fewer,4066
,"CHIPPEWA, WI",10 or fewer,7162
,"MARSHALL, WV",10 or fewer,5589
,"UPSHUR, WV",10 or fewer,6353
,"JACKSON, WV",10 or fewer,1388
,"OCONTO, WI",10 or fewer,4634
,"JEFFERSON, WI",10 or fewer,4210
,"NICHOLAS, WV",10 or fewer,1805
,"MINERAL, WV",10 or fewer,4672
,"DODGE, WI",10 or fewer,3434
,"TREMPEALEAU, WI",10 or fewer,4115
,"ALBANY, WY",10 or fewer,2155
,"FOND DU LAC, WI",10 or fewer,2354
,"COLUMBIA, WI",10 or fewer,3125
,"PRESTON, WV",10 or fewer,2591
,"ISLAND, WA",10 or fewer,2318
,"GRANT, WI",10 or fewer,3430
,"VERNON, WI",10 or fewer,3205
,"GRANT, WA",10 or fewer,2167
,"HAMPSHIRE, WV",10 or fewer,850
,"MONROE, WI",10 or fewer,2440
,"WETZEL, WV",10 or fewer,1276
,"WHATCOM, WA",10 or fewer,1941
,"BRAXTON, WV",13,2377
,"MORGAN, WV",10 or fewer,1303
,"LEWIS, WV",10 or fewer,2329
,"KEWAUNEE, WI",10 or fewer,2306
,"SPOKANE, WA",10 or fewer,1508
,"SAUK, WI",10 or fewer,1787
,"TAYLOR, WV",10 or fewer,2254
,"PARK, WY",10 or fewer,317
,"RANDOLPH, WV",10 or fewer,1395
,"GREEN, WI",10 or fewer,1880
,"ADAMS, WI",10 or fewer,2208
,"THURSTON, WA",10 or fewer,1312
,"BARBOUR, WV",10 or fewer,1737
,"KITSAP, WA",10 or fewer,1159
,"SHAWANO, WI",10 or fewer,1519
,"JUNEAU, WI",10 or fewer,1603
,"HANCOCK, WV",10 or fewer,489
,"HARDY, WV",10 or fewer,606
,"CAMPBELL, WY",10 or fewer,480
,"GRANT, WV",10 or fewer,527
,"BROOKE, WV",10 or fewer,370
,"RITCHIE, WV",10 or fewer,1948
,"DOOR, WI",10 or fewer,1159
,"FAYETTE, WV",10 or fewer,500
,"CALUMET, WI",10 or fewer,991
,"OKANOGAN, WA",10 or fewer,819
,"RALEIGH, WV",10 or fewer,587
,"POLK, WI",10 or fewer,642
,"SAINT CROIX, WI",10 or fewer,727
,"RUSK, WI",10 or fewer,2472
,"BENTON, WA",10 or fewer,862
,"PUTNAM, WV",10 or fewer,331
,"YAKIMA, WA",10 or fewer,747
,"BURNETT, WI",10 or fewer,449
,"CLAY, WV",10 or fewer,663
,"LINCOLN, WY",10 or fewer,172
,"CRAWFORD, WI",10 or fewer,1042
,"TYLER, WV",10 or fewer,502
,"WEBSTER, WV",10 or fewer,576
,"JACKSON, WI",10 or fewer,922
,"BUFFALO, WI",10 or fewer,782
,"MCDOWELL, WV",10 or fewer,134
,"MINGO, WV",10 or fewer,115
,"PENDLETON, WV",10 or fewer,822
,"DODDRIDGE, WV",10 or fewer,1243
,"MARATHON, WI",10 or fewer,731
,"IOWA, WI",10 or fewer,832
,"WAUSHARA, WI",10 or fewer,821
,"DUNN, WI",10 or fewer,880
,"CABELL, WV",10 or fewer,581
,"PLEASANTS, WV",10 or fewer,1089
,"WIRT, WV",10 or fewer,1039
,"RICHLAND, WI",10 or fewer,742
,"WAUPACA, WI",10 or fewer,669
,"MARQUETTE, WI",10 or fewer,719
,"SWEETWATER, WY",10 or fewer,474
,"WOOD, WI",10 or fewer,660
,"NATRONA, WY",10 or fewer,443
,"PIERCE, WI",10 or fewer,374
,"CARBON, WY",10 or fewer,356
,"BARRON, WI",10 or fewer,561
,"GREENBRIER, WV",10 or fewer,328
,"LEWIS, WA",10 or fewer,458
,"GREEN LAKE, WI",10 or fewer,524
,"PORTAGE, WI",10 or fewer,528
,"BAYFIELD, WI",10 or fewer,566
,"SAWYER, WI",10 or fewer,642
,"MASON, WV",10 or fewer,251
,"TUCKER, WV",10 or fewer,270
,"GILMER, WV",10 or fewer,535
,"CLARK, WI",10 or fewer,530
,"PEPIN, WI",10 or fewer,192
,"KITTITAS, WA",10 or fewer,389
,"UINTA, WY",10 or fewer,343
,"ROANE, WV",10 or fewer,277
,"FREMONT, WY",10 or fewer,291
,"LAFAYETTE, WI",10 or fewer,429
,"KLICKITAT, WA",10 or fewer,351
,"CLALLAM, WA",10 or fewer,359
,"WASHBURN, WI",10 or fewer,411
,"GRAYS HARBOR, WA",10 or fewer,336
,"CALHOUN, WV",10 or fewer,348
,"BOONE, WV",10 or fewer,113
,"MONROE, WV",10 or fewer,90
,"PACIFIC, WA",10 or fewer,357
,"FRANKLIN, WA",10 or fewer,280
,"LOGAN, WV",10 or fewer,141
,"MASON, WA",10 or fewer,270
,"WYOMING, WV",10 or fewer,111
,"ASHLAND, WI",10 or fewer,332
,"LINCOLN, WV",10 or fewer,76
,"WESTON, WY",10 or fewer,282
,"SAN JUAN, WA",10 or fewer,239
,"GOSHEN, WY",10 or fewer,237
,"ONEIDA, WI",10 or fewer,269
,"TETON, WY",10 or fewer,183
,"WAYNE, WV",10 or fewer,247
,"WHITMAN, WA",10 or fewer,155
,"PLATTE, WY",10 or fewer,261
,"SUMMERS, WV",10 or fewer,68
,"SHERIDAN, WY",10 or fewer,198
,"SKAMANIA, WA",10 or fewer,276
,"WALLA WALLA, WA",10 or fewer,229
,"BIG HORN, WY",10 or fewer,62
,"CROOK, WY",10 or fewer,138
,"SUBLETTE, WY",10 or fewer,100
,"POCAHONTAS, WV",10 or fewer,153
,"VILAS, WI",10 or fewer,231
,"MENOMINEE, WI",10 or fewer,234
,"LINCOLN, WI",10 or fewer,205
,"LANGLADE, WI",10 or fewer,202
,"JEFFERSON, WA",10 or fewer,160
,"STEVENS, WA",10 or fewer,118
,"TAYLOR, WI",10 or fewer,180
,"FOREST, WI",10 or fewer,143
,"CONVERSE, WY",10 or fewer,94
,"PRICE, WI",10 or fewer,170
,"WAHKIAKUM, WA",10 or fewer,124
,"ASOTIN, WA",10 or fewer,79
,"WASHAKIE, WY",10 or fewer,44
,"ADAMS, WA",10 or fewer,58
,"FLORENCE, WI",10 or fewer,81
,"IRON, WI",10 or fewer,74
,"JOHNSON, WY",10 or fewer,63
,"LINCOLN, WA",10 or fewer,55
,"PEND OREILLE, WA",10 or fewer,49
,"HOT SPRINGS, WY",10 or fewer,32
,"FERRY, WA",10 or fewer,36
,"NIOBRARA, WY",10 or fewer,18
,"COLUMBIA, WA",10 or fewer,20
,"GARFIELD, WA",10 or fewer,10 or fewer
,None of the above,17,22782
,Total,572,882676
Jan 1 – Dec 31 2020,"MILWAUKEE, WI",39,103054
,"KING, WA",16,66175
,"DANE, WI",34,50573
,"CLARK, WA",19,40770
,"BROWN, WI",26,37609
,"SNOHOMISH, WA",10 or fewer,14716
,"BERKELEY, WV",22,24427
,"WAUKESHA, WI",18,17492
,"ROCK, WI",10 or fewer,21221
,"LARAMIE, WY",12,16809
,"RACINE, WI",10 or fewer,12184
,"SHEBOYGAN, WI",14,15638
,"KENOSHA, WI",17,14608
,"WALWORTH, WI",12,15714
,"LA CROSSE, WI",12,15009
,"SKAGIT, WA",10 or fewer,12040
,"WOOD, WV",12,15185
,"HARRISON, WV",10 or fewer,15272
,"CHELAN, WA",10 or fewer,9964
,"MONONGALIA, WV",10 or fewer,8946
,"WINNEBAGO, WI",10 or fewer,9760
,"JEFFERSON, WV",14,10453
,"MARION, WV",10 or fewer,10301
,"MANITOWOC, WI",10 or fewer,8760
,"WASHINGTON, WI",10 or fewer,7152
,"OZAUKEE, WI",10 or fewer,6483
,"PIERCE, WA",10 or fewer,4810
,"MERCER, WV",10 or fewer,502
,"KANAWHA, WV",10 or fewer,1308
,"DOUGLAS, WI",10 or fewer,7635
,"MARINETTE, WI",11,6893
,"COWLITZ, WA",10 or fewer,4599
,"DOUGLAS, WA",10 or fewer,5387
,"OHIO, WV",10 or fewer,2421
