Session Title,OBESITY by ICD and BMI County Age 2024,,,
Session ID,2776918,,,
Data Model,Patients,,,
Population Base,All Patients,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,State of Residence (U.S.): States ND_VA,Has Any Encounters?,Base Patient,
Session Date Range,1/1/2024 - 12/31/2024,,,
Export User,Stephanie Perniciaro,,,
Date of Export,11/14/2025,,,
,,,,
,,,,
,Measures,BMI 30+ (%),OBESITY (%),Number of Patients
Age at Encounter in Years,County of Residence,,,
Less than 18 Years,"LOVING, TX",-,-,10 or fewer
,"HENDERSON, TX",7.23%,2.39%,7081
,"SHELBY, OH",5.95%,2.98%,3797
,"WALSH, ND",7.30%,3.56%,2248
,"MIAMI, OH",5.92%,3.17%,18143
,"SAN SABA, TX",10.58%,6.28%,605
,"HORRY, SC",8.74%,4.14%,11690
,"OTTAWA, OK",9.40%,3.67%,681
,"ABBEVILLE, SC",7.94%,5.97%,2796
,"COLUMBIA, PA",6.30%,9.66%,238
,"POTTER, PA",7.95%,-,264
,"POLK, TN",9.55%,4.68%,555
,"CARROLL, TN",10.55%,2.61%,3061
,"BELL, TX",7.83%,4.22%,65060
,"HARDIN, TN",5.95%,5.95%,336
,"MERCER, ND",6.16%,1.91%,1673
,"BARNWELL, SC",7.76%,1.94%,773
,"GREENE, VA",7.33%,5.00%,2441
,"WILSON, TX",8.24%,7.39%,595
,"STUTSMAN, ND",5.74%,3.65%,3590
,"GREENWOOD, SC",9.26%,8.30%,13576
,"BEAVER, PA",5.26%,2.21%,3309
,"BRISTOL CITY, VA",9.92%,2.76%,1633
,"SPARTANBURG, SC",7.94%,8.73%,62441
,"DARKE, OH",6.88%,2.84%,5668
,"GRAYSON, VA",9.82%,-,163
,"NORTHAMPTON, PA",7.09%,12.80%,55133
,"UPSHUR, TX",8.47%,3.66%,1228
,"GILES, VA",7.69%,-,195
,"WASHINGTON, VA",8.23%,2.81%,5738
,"MATHEWS, VA",5.67%,5.78%,952
,"HARTLEY, TX",-,-,36
,"MCMULLEN, TX",-,-,10 or fewer
,"MARTIN, TX",-,-,50
,"MCMINN, TN",10.51%,4.90%,571
,"STEELE, ND",4.62%,4.31%,325
,"GRIMES, TX",7.28%,4.40%,3364
,"JOHNSON, TN",11.76%,3.18%,1539
,"HILL, TX",7.64%,3.62%,2736
,"SCHLEICHER, TX",7.03%,-,313
,"WASHINGTON, TX",8.93%,7.64%,6059
,"CADDO, OK",10.93%,5.33%,732
,"BRADFORD, PA",8.27%,3.61%,10854
,"PICKENS, SC",8.31%,15.77%,20653
,"PANOLA, TX",9.72%,2.45%,3107
,"WHARTON, TX",6.36%,4.87%,2075
,"CAVALIER, ND",5.38%,3.78%,688
,"REAGAN, TX",7.25%,4.05%,469
,"MIDDLESEX, VA",7.86%,7.37%,1425
,"ANDERSON, TX",6.94%,3.16%,1960
,"DONLEY, TX",-,-,63
,"GRAY, TX",9.97%,-,321
,"SEQUATCHIE, TN",8.72%,5.28%,1571
,"HAMBLEN, TN",9.88%,4.94%,344
,"FRIO, TX",9.03%,-,155
,"DORCHESTER, SC",7.25%,6.35%,12641
,"MARTINSVILLE CITY, VA",9.58%,7.35%,313
,"GREENE, OH",6.28%,5.34%,27098
,"ROCKINGHAM, VA",7.08%,3.15%,9495
,"CROCKETT, TX",8.69%,4.08%,564
,"HAMPTON, SC",7.97%,6.54%,765
,"OCONEE, SC",7.34%,9.20%,7533
,"BURKE, ND",-,-,219
,"RED RIVER, TX",7.69%,-,208
,"JEFFERSON, OH",7.60%,3.06%,2814
,"ERIE, PA",7.80%,5.04%,19054
,"HUTCHINSON, TX",6.85%,-,365
,"LIPSCOMB, TX",-,-,38
,"MORROW, OR",8.35%,6.38%,1725
,"COLLETON, SC",8.04%,5.79%,1555
,"MEIGS, TN",6.03%,5.21%,365
,"PITTSBURG, OK",8.94%,4.65%,3334
,"SUTTON, TX",4.36%,3.27%,367
,"LAKE, SD",5.01%,3.69%,758
,"CLAY, TN",-,-,10 or fewer
,"COCKE, TN",6.92%,5.19%,347
,"TOWNER, ND",5.59%,3.63%,358
,"LA SALLE, TX",-,-,67
,"PIKE, PA",8.82%,13.64%,2904
,"MCLENNAN, TX",7.93%,3.66%,31342
,"KIDDER, ND",6.98%,-,301
,"CULPEPER, VA",7.40%,4.33%,8450
,"TUSCARAWAS, OH",5.23%,2.71%,8555
,"LORAIN, OH",6.05%,8.71%,50114
,"SCURRY, TX",-,-,103
,"WOOD, OH",5.81%,2.62%,17803
,"HAYWOOD, TN",4.76%,6.48%,525
,"TITUS, TX",8.20%,4.57%,1707
,"VAN WERT, OH",5.21%,2.23%,2015
,"PEMBINA, ND",7.04%,5.08%,1279
,"HANCOCK, OH",8.61%,3.41%,2171
,"MEDINA, TX",7.04%,4.06%,838
,"ROLETTE, ND",9.88%,5.19%,1215
