Session Title,DM in ICD10 and HbA1c 6.5+ by County Age 2025,,,
Session ID,2775858,,,
Data Model,Patients,,,
Population Base,All Patients,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,State of Residence (U.S.): States WA_WY,Has Any Encounters?,Base Patient,
Session Date Range,1/1/2025 - 10/30/2025,,,
Export User,Stephanie Perniciaro,,,
Date of Export,11/12/2025,,,
,,,,
,,,,
,Measures,A1c 6.5+ (%),DM (%),Number of Patients
Age at Encounter in Years,County of Residence,,,
Less than 18 Years,"CLAY, WV",-,-,610
,"TYLER, WV",-,-,1019
,"WETZEL, WV",0.61%,0.78%,2440
,"BRAXTON, WV",-,-,1244
,"DODDRIDGE, WV",-,-,698
,"POCAHONTAS, WV",-,-,227
,"LEWIS, WV",-,-,2040
,"MENOMINEE, WI",-,-,534
,"NICHOLAS, WV",0.80%,1.20%,1755
,"UPSHUR, WV",0.45%,0.54%,3330
,"WIRT, WV",-,-,544
,"HARRISON, WV",0.49%,0.61%,11335
,"WOOD, WV",0.49%,0.68%,10176
,"RITCHIE, WV",-,-,934
,"WAUSHARA, WI",-,1.12%,1163
,"BROOKE, WV",-,-,1920
,"PEPIN, WI",-,-,411
,"GRANT, WV",-,-,1135
,"PLEASANTS, WV",-,-,651
,"MARQUETTE, WI",-,-,731
,"TAYLOR, WV",-,-,1786
,"PIERCE, WI",-,-,1323
,"MARSHALL, WV",0.32%,0.41%,4659
,"WEBSTER, WV",-,-,427
,"ROCK, WI",0.54%,0.69%,17470
,"GILMER, WV",-,-,397
,"WASHBURN, WI",-,-,945
,"MINERAL, WV",0.52%,0.77%,2862
,"WAHKIAKUM, WA",-,-,160
,"BARBOUR, WV",-,-,1340
,"SAWYER, WI",-,0.88%,1244
,"FERRY, WA",-,-,21
,"SHEBOYGAN, WI",0.34%,0.39%,17930
,"DODGE, WI",0.88%,0.96%,6252
,"ADAMS, WI",-,1.23%,1057
,"OHIO, WV",0.36%,0.45%,6378
,"WALWORTH, WI",0.43%,0.46%,12703
,"GRANT, WA",0.14%,0.31%,8014
,"BAYFIELD, WI",-,-,1073
,"FOREST, WI",-,-,176
,"MARION, WV",0.49%,0.60%,8931
,"OKANOGAN, WA",-,-,3977
,"CALHOUN, WV",-,-,324
,"MINGO, WV",-,-,554
,"RUSK, WI",-,-,628
,"MARINETTE, WI",0.52%,0.61%,6380
,"PENDLETON, WV",-,-,468
,"MANITOWOC, WI",0.35%,0.43%,10664
,"MCDOWELL, WV",-,-,584
,"GOSHEN, WY",-,-,391
,"MONROE, WI",0.45%,0.49%,5294
,"MORGAN, WV",-,0.63%,1900
,"DOUGLAS, WA",-,0.40%,5803
,"ROANE, WV",-,-,464
,"LARAMIE, WY",0.50%,0.73%,11805
,"COLUMBIA, WI",0.89%,1.15%,3835
,"OCONTO, WI",0.56%,0.65%,5706
,"GREEN LAKE, WI",1.74%,2.32%,862
,"BUFFALO, WI",-,-,941
,"CRAWFORD, WI",-,-,1229
,"MILWAUKEE, WI",0.38%,0.44%,142207
,"JACKSON, WV",-,0.33%,4493
,"SHAWANO, WI",0.44%,0.60%,3180
,"DOUGLAS, WI",0.42%,0.54%,5512
,"JEFFERSON, WI",1.02%,1.19%,4529
,"POLK, WI",-,0.76%,1576
,"BURNETT, WI",-,-,814
,"GREEN, WI",0.81%,1.08%,2228
,"FAYETTE, WV",-,1.75%,973
,"CHELAN, WA",0.13%,0.34%,9235
,"ASHLAND, WI",-,-,1506
,"KEWAUNEE, WI",-,-,3200
,"RACINE, WI",0.55%,0.63%,22774
,"KENOSHA, WI",0.50%,0.56%,24162
,"PRESTON, WV",0.43%,0.56%,3730
,"HANCOCK, WV",-,0.46%,2371
,"JEFFERSON, WV",0.29%,0.55%,9090
,"PLATTE, WY",-,-,220
,"TREMPEALEAU, WI",-,-,3663
,"GARFIELD, WA",-,-,10 or fewer
,"DOOR, WI",-,0.93%,1511
,"IRON, WI",-,-,235
,"BERKELEY, WV",0.36%,0.54%,22321
,"HARDY, WV",-,-,959
,"LINCOLN, WA",-,-,40
,"WINNEBAGO, WI",0.60%,0.70%,13250
,"MERCER, WV",-,0.53%,5796
,"VERNON, WI",0.43%,0.43%,3253
,"JUNEAU, WI",0.70%,0.86%,1855
,"COWLITZ, WA",1.28%,1.42%,5065
,"SAINT CROIX, WI",-,-,1331
,"PACIFIC, WA",-,-,227
,"HAMPSHIRE, WV",-,0.68%,2197
,"LA CROSSE, WI",0.27%,0.29%,14618
,"GRAYS HARBOR, WA",-,-,41
,"SKAGIT, WA",0.08%,0.23%,15030
,"GRANT, WI",0.78%,1.11%,2170
,"FOND DU LAC, WI",0.74%,0.90%,7028
,"CHIPPEWA, WI",-,0.42%,3080
,"WASHINGTON, WI",0.49%,0.54%,14223
,"BROWN, WI",0.32%,0.41%,50320
,"ADAMS, WA",-,-,453
,"ALBANY, WY",-,0.56%,2139
,"GREENBRIER, WV",-,-,485
,"TUCKER, WV",-,-,383
,"ISLAND, WA",-,-,1712
,"VILAS, WI",-,-,75
,"RANDOLPH, WV",1.17%,1.82%,1373
,"KING, WA",0.10%,0.25%,60538
,"SKAMANIA, WA",-,-,724
,"WAYNE, WV",-,0.66%,3929
,"KANAWHA, WV",0.10%,0.46%,13416
,"LANGLADE, WI",-,-,251
,"YAKIMA, WA",-,0.45%,9505
,"LINCOLN, WY",-,0.53%,2076
,"EAU CLAIRE, WI",0.27%,0.64%,4824
,"IOWA, WI",-,-,983
,"DANE, WI",0.37%,0.49%,69815
,"SWEETWATER, WY",-,3.91%,640
,"KITTITAS, WA",-,-,750
,"WHATCOM, WA",-,0.33%,6409
,"BOONE, WV",-,-,981
,"MONONGALIA, WV",0.42%,0.49%,13901
,"LINCOLN, WV",-,-,1091
,"OZAUKEE, WI",0.35%,0.40%,14148
,"KLICKITAT, WA",0.92%,1.06%,1411
,"CALUMET, WI",0.85%,1.01%,3071
,"WAUPACA, WI",1.25%,1.54%,2073
,"FLORENCE, WI",-,-,280
,"SUMMERS, WV",-,-,234
,"RALEIGH, WV",-,-,1071
,"WESTON, WY",-,-,312
,"CARBON, WY",-,3.21%,405
,"DUNN, WI",-,-,1014
,"SNOHOMISH, WA",0.09%,0.24%,15208
,"WASHAKIE, WY",-,-,69
,"SAUK, WI",1.08%,1.38%,1950
,"WAUKESHA, WI",0.50%,0.56%,46581
,"RICHLAND, WI",1.43%,1.56%,767
,"MASON, WV",-,-,1361
,"OUTAGAMIE, WI",1.04%,1.20%,12044
,"JACKSON, WI",0.93%,1.09%,1289
,"LOGAN, WV",-,-,753
,"WOOD, WI",-,-,844
,"BARRON, WI",-,-,888
,"CLARK, WI",-,-,499
,"LAFAYETTE, WI",-,-,709
,"PARK, WY",-,1.23%,979
,"CONVERSE, WY",-,-,116
,"FREMONT, WY",-,3.23%,403
,"FRANKLIN, WA",-,-,89
,"ONEIDA, WI",-,-,180
,"CAMPBELL, WY",0.72%,1.43%,1535
,"BIG HORN, WY",-,-,181
,"PIERCE, WA",-,-,3431
,"NIOBRARA, WY",-,-,21
,"CLARK, WA",0.82%,0.94%,33758
,"LEWIS, WA",-,-,319
,"CROOK, WY",-,-,296
,"CABELL, WV",-,0.40%,8206
,"NATRONA, WY",-,2.50%,601
,"PORTAGE, WI",-,1.15%,1047
,"UINTA, WY",-,1.58%,1333
,"MASON, WA",-,-,39
,"SHERIDAN, WY",-,-,174
,"TAYLOR, WI",-,-,125
,"MONROE, WV",-,-,413
,"PUTNAM, WV",-,0.41%,4860
,"BENTON, WA",-,-,185
,"WYOMING, WV",-,-,435
,"CLALLAM, WA",-,-,27
,"ASOTIN, WA",-,-,64
,"LINCOLN, WI",-,-,251
,"PRICE, WI",-,-,127
,"WALLA WALLA, WA",-,-,46
,"STEVENS, WA",-,-,18
,"HOT SPRINGS, WY",-,-,32
,"SPOKANE, WA",-,-,630
,"SAN JUAN, WA",-,-,151
,"SUBLETTE, WY",-,-,170
,"COLUMBIA, WA",-,-,10 or fewer
,"JEFFERSON, WA",-,-,15
,"WHITMAN, WA",-,-,393
,"MARATHON, WI",-,1.40%,1499
,"THURSTON, WA",-,-,526
,"JOHNSON, WY",-,-,62
,"KITSAP, WA",-,-,377
,"TETON, WY",-,-,198
,"PEND OREILLE, WA",-,-,10 or fewer
,None of the above,0.18%,0.32%,50845
,Total,0.40%,0.54%,1027470
≥ 18 and < 25 Years,"CLAY, WV",-,-,289
,"TYLER, WV",-,-,332
,"WETZEL, WV",1.51%,2.64%,796
,"BRAXTON, WV",2.14%,3.03%,561
,"DODDRIDGE, WV",-,-,270
,"POCAHONTAS, WV",-,-,125
,"LEWIS, WV",-,1.58%,696
,"MENOMINEE, WI",-,-,127
,"NICHOLAS, WV",1.80%,2.87%,835
,"UPSHUR, WV",1.98%,2.78%,1365
,"WIRT, WV",-,-,192
,"HARRISON, WV",1.26%,1.99%,3877
,"WOOD, WV",1.33%,2.17%,4048
,"RITCHIE, WV",-,-,350
,"WAUSHARA, WI",-,-,371
,"BROOKE, WV",-,3.36%,744
,"PEPIN, WI",-,-,164
,"GRANT, WV",-,2.65%,452
,"PLEASANTS, WV",-,-,241
,"MARQUETTE, WI",-,-,281
,"TAYLOR, WV",2.92%,3.89%,617
,"PIERCE, WI",-,1.84%,651
,"MARSHALL, WV",0.80%,1.59%,1635
,"WEBSTER, WV",-,-,253
,"ROCK, WI",1.70%,2.34%,6184
,"GILMER, WV",-,-,156
,"WASHBURN, WI",-,2.93%,410
,"MINERAL, WV",1.13%,2.08%,1059
,"WAHKIAKUM, WA",-,-,75
,"BARBOUR, WV",-,-,489
,"SAWYER, WI",-,2.83%,460
,"FERRY, WA",-,-,10 or fewer
,"SHEBOYGAN, WI",1.13%,1.48%,6400
,"DODGE, WI",1.80%,2.25%,1997
,"ADAMS, WI",-,3.34%,359
,"OHIO, WV",0.90%,1.63%,2325
,"WALWORTH, WI",1.39%,1.52%,4884
,"GRANT, WA",1.60%,1.98%,2372
,"BAYFIELD, WI",-,-,374
,"FOREST, WI",-,-,64
,"MARION, WV",1.27%,1.97%,3000
,"OKANOGAN, WA",0.94%,1.37%,1172
,"CALHOUN, WV",-,-,116
,"MINGO, WV",-,-,341
,"RUSK, WI",-,-,171
