Session Title,OBESITY by ICD and BMI County Age 2025,,,
Session ID,2776888,,,
Data Model,Patients,,,
Population Base,All Patients,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,State of Residence (U.S.): States WA_WY,Has Any Encounters?,Base Patient,
Session Date Range,1/1/2025 - 10/30/2025,,,
Export User,Stephanie Perniciaro,,,
Date of Export,11/14/2025,,,
,,,,
,,,,
,Measures,BMI 30+ (%),OBESITY (%),Number of Patients
Age at Encounter in Years,County of Residence,,,
Less than 18 Years,"MINGO, WV",13.18%,6.68%,554
,"TYLER, WV",9.62%,5.99%,1019
,"PLEASANTS, WV",8.29%,1.84%,651
,"WIRT, WV",8.82%,3.68%,544
,"RITCHIE, WV",8.78%,4.28%,934
,"WEBSTER, WV",9.84%,4.92%,427
,"MCDOWELL, WV",9.59%,4.45%,584
,"DODDRIDGE, WV",7.59%,4.44%,698
,"MARINETTE, WI",8.01%,4.97%,6380
,"WETZEL, WV",9.26%,4.47%,2440
,"CALHOUN, WV",8.02%,4.94%,324
,"TAYLOR, WV",9.35%,4.98%,1786
,"NICHOLAS, WV",9.52%,3.82%,1755
,"GRANT, WV",10.04%,2.56%,1135
,"BARBOUR, WV",8.36%,4.25%,1340
,"OCONTO, WI",7.29%,4.57%,5706
,"SHAWANO, WI",7.42%,5.13%,3180
,"WOOD, WV",8.92%,4.14%,10176
,"HARDY, WV",9.07%,3.02%,959
,"PENDLETON, WV",8.55%,4.06%,468
,"BOONE, WV",8.97%,6.01%,981
,"GILMER, WV",6.30%,5.04%,397
,"FAYETTE, WV",7.50%,3.29%,973
,"ROANE, WV",8.41%,4.31%,464
,"BRAXTON, WV",12.38%,7.23%,1244
,"KEWAUNEE, WI",7.53%,4.44%,3200
,"MINERAL, WV",10.27%,4.30%,2862
,"JACKSON, WV",9.97%,5.48%,4493
,"RANDOLPH, WV",9.03%,3.86%,1373
,"LOGAN, WV",7.30%,3.72%,753
,"MARION, WV",8.72%,4.36%,8931
,"MARSHALL, WV",9.70%,6.70%,4659
,"MENOMINEE, WI",9.36%,6.93%,534
,"BURNETT, WI",10.81%,2.95%,814
,"LEWIS, WV",7.70%,4.12%,2040
,"WAUSHARA, WI",7.14%,4.90%,1163
,"HARRISON, WV",9.10%,5.56%,11335
,"BROOKE, WV",8.85%,4.11%,1920
,"BERKELEY, WV",7.96%,6.12%,22321
,"MERCER, WV",9.66%,4.40%,5796
,"TUCKER, WV",7.57%,3.39%,383
,"SUMMERS, WV",8.55%,4.70%,234
,"FLORENCE, WI",6.43%,-,280
,"MORGAN, WV",8.05%,5.37%,1900
,"UPSHUR, WV",9.73%,3.60%,3330
,"PRESTON, WV",7.18%,4.29%,3730
,"MANITOWOC, WI",6.07%,4.99%,10664
,"MARQUETTE, WI",8.89%,4.65%,731
,"WASHBURN, WI",10.16%,5.19%,945
,"RALEIGH, WV",9.24%,5.70%,1071
,"WAUPACA, WI",8.35%,5.60%,2073
,"LINCOLN, WV",9.17%,5.32%,1091
,"CHIPPEWA, WI",5.45%,3.80%,3080
,"HAMPSHIRE, WV",8.83%,4.01%,2197
,"DOUGLAS, WI",7.26%,7.69%,5512
,"OHIO, WV",8.20%,6.77%,6378
,"PIERCE, WI",6.73%,6.95%,1323
,"DOOR, WI",7.08%,3.57%,1511
,"PEPIN, WI",8.03%,3.16%,411
,"GREENBRIER, WV",7.01%,3.51%,485
,"KANAWHA, WV",7.68%,4.16%,13416
,"GREEN LAKE, WI",7.54%,5.57%,862
,"GARFIELD, WA",-,-,10 or fewer
,"MASON, WV",11.90%,3.60%,1361
,"RUSK, WI",7.48%,4.30%,628
,"GOSHEN, WY",6.91%,4.09%,391
,"CALUMET, WI",6.51%,3.65%,3071
,"GRANT, WA",7.77%,9.91%,8014
,"SHEBOYGAN, WI",5.92%,4.52%,17930
,"ROCK, WI",7.27%,3.68%,17470
,"JEFFERSON, WV",7.38%,5.70%,9090
,"ADAMS, WA",5.52%,6.40%,453
,"FOREST, WI",7.39%,-,176
,"HANCOCK, WV",8.10%,2.99%,2371
,"WAHKIAKUM, WA",9.38%,-,160
,"BROWN, WI",6.68%,5.07%,50320
,"WINNEBAGO, WI",5.96%,3.74%,13250
,"WALWORTH, WI",6.71%,4.84%,12703
,"DUNN, WI",5.13%,1.87%,1014
,"PLATTE, WY",5.45%,-,220
,"BUFFALO, WI",6.27%,3.93%,941
,"DODGE, WI",6.25%,4.80%,6252
,"RACINE, WI",6.03%,4.44%,22774
,"OUTAGAMIE, WI",5.89%,3.79%,12044
,"ADAMS, WI",7.38%,4.64%,1057
,"FOND DU LAC, WI",6.02%,3.74%,7028
,"GRANT, WI",7.33%,3.13%,2170
,"BARRON, WI",5.97%,2.82%,888
,"LANGLADE, WI",6.37%,5.18%,251
,"JEFFERSON, WI",5.28%,4.22%,4529
,"TREMPEALEAU, WI",5.98%,3.60%,3663
,"MONROE, WI",6.37%,4.14%,5294
,"KENOSHA, WI",6.32%,4.67%,24162
,"ASOTIN, WA",-,-,64
,"LINCOLN, WA",-,-,40
,"JUNEAU, WI",5.44%,3.13%,1855
,"LARAMIE, WY",4.85%,3.32%,11805
,"BAYFIELD, WI",6.24%,3.73%,1073
,"WAYNE, WV",12.42%,7.08%,3929
,"CRAWFORD, WI",5.61%,2.20%,1229
,"MONONGALIA, WV",5.78%,3.65%,13901
,"SKAGIT, WA",7.94%,7.99%,15030
,"EAU CLAIRE, WI",4.87%,2.90%,4824
,"PUTNAM, WV",5.66%,3.46%,4860
,"MONROE, WV",5.81%,3.87%,413
,"ASHLAND, WI",6.51%,3.59%,1506
,"CLAY, WV",7.87%,5.08%,610
,"FERRY, WA",-,-,21
,"CLARK, WI",4.61%,-,499
,"SAWYER, WI",7.07%,4.50%,1244
,"POLK, WI",4.57%,1.90%,1576
,"COLUMBIA, WI",5.16%,4.46%,3835
,"TAYLOR, WI",-,-,125
,"ISLAND, WA",5.14%,2.86%,1712
,"VERNON, WI",4.64%,2.61%,3253
,"RICHLAND, WI",6.26%,2.87%,767
,"CABELL, WV",9.43%,4.66%,8206
,"VILAS, WI",-,-,75
,"SAINT CROIX, WI",4.36%,4.36%,1331
,"IRON, WI",8.09%,-,235
,"MILWAUKEE, WI",7.26%,6.97%,142207
,"CARBON, WY",7.41%,2.72%,405
,"BIG HORN, WY",-,-,181
,"SPOKANE, WA",9.37%,4.76%,630
,"SKAMANIA, WA",8.56%,2.62%,724
,"CONVERSE, WY",-,-,116
,"DOUGLAS, WA",5.88%,6.07%,5803
,"SAUK, WI",6.05%,4.00%,1950
,"LA CROSSE, WI",4.69%,2.78%,14618
,"WASHINGTON, WI",4.17%,2.52%,14223
,"IOWA, WI",5.60%,3.87%,983
,"SWEETWATER, WY",-,2.19%,640
,"OKANOGAN, WA",7.07%,5.36%,3977
,"NIOBRARA, WY",-,-,21
,"CAMPBELL, WY",7.04%,2.67%,1535
,"LINCOLN, WY",4.19%,1.01%,2076
,"COLUMBIA, WA",-,-,10 or fewer
,"COWLITZ, WA",6.24%,2.59%,5065
,"GRAYS HARBOR, WA",-,-,41
,"GREEN, WI",5.16%,3.86%,2228
,"CHELAN, WA",5.67%,5.23%,9235
,"LAFAYETTE, WI",4.37%,3.10%,709
,"WESTON, WY",3.85%,-,312
,"POCAHONTAS, WV",4.85%,-,227
,"WOOD, WI",5.21%,3.67%,844
,"PACIFIC, WA",12.33%,-,227
,"LINCOLN, WI",6.37%,-,251
,"WHATCOM, WA",6.94%,3.73%,6409
,"SNOHOMISH, WA",5.24%,3.25%,15208
,"JACKSON, WI",5.66%,3.10%,1289
,"PARK, WY",5.41%,-,979
,"ONEIDA, WI",-,-,180
,"KITTITAS, WA",7.33%,8.53%,750
,"ALBANY, WY",4.16%,1.45%,2139
,"MARATHON, WI",5.60%,3.87%,1499
,"BENTON, WA",-,-,185
,"WASHAKIE, WY",-,-,69
,"PIERCE, WA",3.61%,2.01%,3431
,"NATRONA, WY",7.32%,6.16%,601
,"WYOMING, WV",7.36%,3.22%,435
,"HOT SPRINGS, WY",-,-,32
,"STEVENS, WA",-,-,18
,"FRANKLIN, WA",-,-,89
,"LEWIS, WA",5.96%,-,319
