Session Title,Heat Opioid OD Firearm ED visits 2022-2025,,,,,
Session ID,2782575,,,,,
Data Model,Patients,,,,,
Population Base,All Patients,,,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,"Encounter Type: Emergency, Emergency to Inpatient",,,,,
Session Date Range,1/1/2022 - 11/12/2025,,,,,
Measure,Number of Patients,,,,,
Export User,Stephanie Perniciaro,,,,,
Date of Export,12/8/2025,,,,,
,,,,,,
,,,,,,
,,Diagnosis (Encounter),OPIOID OD,Heat,firearms initial,"Total: Total includes all data, including data from columns not currently displayed."
State of Residence,Age at Encounter in Years,Year,,,,
,≥ 25 and < 45 Years,Jan 1 – Dec 31 2022,622,96,308,164414
,,Jan 1 – Dec 31 2023,778,106,275,175036
,,Jan 1 – Dec 31 2024,674,169,270,204099
,,Jan 1 – Nov 12 2025,814,147,201,189031
,≥ 45 and < 65 Years,Jan 1 – Dec 31 2022,196,77,75,112686
,,Jan 1 – Dec 31 2023,268,87,85,119190
,,Jan 1 – Dec 31 2024,254,116,70,139830
,,Jan 1 – Nov 12 2025,303,113,76,129653
,65 Years or more,Jan 1 – Dec 31 2022,61,58,15,104246
,,Jan 1 – Dec 31 2023,76,67,15,112668
,,Jan 1 – Dec 31 2024,84,120,27,141231
,,Jan 1 – Nov 12 2025,99,128,17,136639
,No value,Jan 1 – Dec 31 2022,10 or fewer,10 or fewer,10 or fewer,911
,,Jan 1 – Dec 31 2023,10 or fewer,10 or fewer,10 or fewer,998
,,Jan 1 – Dec 31 2024,10 or fewer,10 or fewer,10 or fewer,950
,,Jan 1 – Nov 12 2025,10 or fewer,10 or fewer,10 or fewer,1193
,"Total: Total includes all data under the Colorado bucket, including data from rows not currently displayed.",Jan 1 – Dec 31 2022,1071,336,644,647250
,,Jan 1 – Dec 31 2023,1285,338,610,673029
,,Jan 1 – Dec 31 2024,1144,523,572,770374
,,Jan 1 – Nov 12 2025,1347,507,451,717717
Massachusetts,Less than 15 Years,Jan 1 – Dec 31 2022,10 or fewer,30,10 or fewer,88373
,,Jan 1 – Dec 31 2023,10 or fewer,13,10 or fewer,88401
,,Jan 1 – Dec 31 2024,10 or fewer,26,10 or fewer,109138
,,Jan 1 – Nov 12 2025,10 or fewer,32,10 or fewer,104334
,≥ 15 and < 25 Years,Jan 1 – Dec 31 2022,96,44,59,69118
,,Jan 1 – Dec 31 2023,71,31,65,72641
,,Jan 1 – Dec 31 2024,42,39,56,82306
,,Jan 1 – Nov 12 2025,23,67,47,80478
,≥ 25 and < 45 Years,Jan 1 – Dec 31 2022,760,72,100,141750
,,Jan 1 – Dec 31 2023,659,56,86,156250
,,Jan 1 – Dec 31 2024,479,86,71,172740
,,Jan 1 – Nov 12 2025,498,131,60,170417
,≥ 45 and < 65 Years,Jan 1 – Dec 31 2022,418,80,35,120099
,,Jan 1 – Dec 31 2023,414,65,44,128640
,,Jan 1 – Dec 31 2024,313,79,27,143186
,,Jan 1 – Nov 12 2025,316,111,27,148016
,65 Years or more,Jan 1 – Dec 31 2022,90,83,10 or fewer,115987
,,Jan 1 – Dec 31 2023,86,71,16,129581
,,Jan 1 – Dec 31 2024,93,139,10 or fewer,153016
,,Jan 1 – Nov 12 2025,97,210,10 or fewer,168084
,No value,Jan 1 – Dec 31 2022,10 or fewer,10 or fewer,10 or fewer,1078
,,Jan 1 – Dec 31 2023,10 or fewer,10 or fewer,10 or fewer,1280
,,Jan 1 – Dec 31 2024,10 or fewer,10 or fewer,10 or fewer,1314
,,Jan 1 – Nov 12 2025,10 or fewer,10 or fewer,10 or fewer,1771
,"Total: Total includes all data under the Massachusetts bucket, including data from rows not currently displayed.",Jan 1 – Dec 31 2022,1359,306,201,534311
,,Jan 1 – Dec 31 2023,1224,235,215,574429
,,Jan 1 – Dec 31 2024,914,367,166,658998
,,Jan 1 – Nov 12 2025,928,548,143,670787
Indiana,Less than 15 Years,Jan 1 – Dec 31 2022,13,29,20,103847
,,Jan 1 – Dec 31 2023,10 or fewer,35,11,103743
,,Jan 1 – Dec 31 2024,10 or fewer,28,17,108664
,,Jan 1 – Nov 12 2025,10 or fewer,34,10 or fewer,91676
,≥ 15 and < 25 Years,Jan 1 – Dec 31 2022,216,77,247,78068
,,Jan 1 – Dec 31 2023,162,96,226,80808
,,Jan 1 – Dec 31 2024,108,70,219,84356
,,Jan 1 – Nov 12 2025,74,151,188,74836
,≥ 25 and < 45 Years,Jan 1 – Dec 31 2022,1227,179,260,160416
,,Jan 1 – Dec 31 2023,947,183,279,168637
,,Jan 1 – Dec 31 2024,733,199,246,177664
,,Jan 1 – Nov 12 2025,538,281,223,161370
,≥ 45 and < 65 Years,Jan 1 – Dec 31 2022,443,181,81,137517
,,Jan 1 – Dec 31 2023,430,132,96,142211
,,Jan 1 – Dec 31 2024,312,164,85,145866
,,Jan 1 – Nov 12 2025,262,265,94,136400
,65 Years or more,Jan 1 – Dec 31 2022,110,135,18,129863
,,Jan 1 – Dec 31 2023,113,114,40,137162
,,Jan 1 – Dec 31 2024,92,161,25,144555
,,Jan 1 – Nov 12 2025,74,204,22,140079
,No value,Jan 1 – Dec 31 2022,10 or fewer,10 or fewer,10 or fewer,1329
,,Jan 1 – Dec 31 2023,10 or fewer,10 or fewer,10 or fewer,1057
,,Jan 1 – Dec 31 2024,10 or fewer,10 or fewer,10 or fewer,1077
,,Jan 1 – Nov 12 2025,10 or fewer,10 or fewer,10 or fewer,1200
,"Total: Total includes all data under the Indiana bucket, including data from rows not currently displayed.",Jan 1 – Dec 31 2022,1989,596,621,608065
,,Jan 1 – Dec 31 2023,1644,554,651,630483
,,Jan 1 – Dec 31 2024,1241,618,584,658751
,,Jan 1 – Nov 12 2025,942,932,535,603029
Kentucky,Less than 15 Years,Jan 1 – Dec 31 2022,10 or fewer,48,25,113122
,,Jan 1 – Dec 31 2023,13,37,31,116077
,,Jan 1 – Dec 31 2024,10 or fewer,39,27,116411
,,Jan 1 – Nov 12 2025,10 or fewer,50,19,102051
,≥ 15 and < 25 Years,Jan 1 – Dec 31 2022,150,116,97,67500
,,Jan 1 – Dec 31 2023,121,92,119,71441
,,Jan 1 – Dec 31 2024,71,105,83,72610
,,Jan 1 – Nov 12 2025,44,135,81,65655
,≥ 25 and < 45 Years,Jan 1 – Dec 31 2022,905,281,159,132203
,,Jan 1 – Dec 31 2023,699,196,127,140802
,,Jan 1 – Dec 31 2024,448,216,125,143613
,,Jan 1 – Nov 12 2025,319,340,107,132249
,≥ 45 and < 65 Years,Jan 1 – Dec 31 2022,443,202,68,120035
,,Jan 1 – Dec 31 2023,398,165,79,128708
,,Jan 1 – Dec 31 2024,287,188,85,129467
,,Jan 1 – Nov 12 2025,240,329,58,121026
,65 Years or more,Jan 1 – Dec 31 2022,81,118,22,116729
,,Jan 1 – Dec 31 2023,87,117,30,126815
,,Jan 1 – Dec 31 2024,87,149,27,131351
,,Jan 1 – Nov 12 2025,103,183,29,124170
,No value,Jan 1 – Dec 31 2022,10 or fewer,10 or fewer,10 or fewer,1367
,,Jan 1 – Dec 31 2023,10 or fewer,10 or fewer,10 or fewer,1247
,,Jan 1 – Dec 31 2024,10 or fewer,10 or fewer,10 or fewer,1203
,,Jan 1 – Nov 12 2025,10 or fewer,10 or fewer,10 or fewer,1378
,"Total: Total includes all data under the Kentucky bucket, including data from rows not currently displayed.",Jan 1 – Dec 31 2022,1574,759,369,548380
,,Jan 1 – Dec 31 2023,1305,602,382,582248
,,Jan 1 – Dec 31 2024,896,689,345,591626
,,Jan 1 – Nov 12 2025,704,1034,294,544319
Connecticut,Less than 15 Years,Jan 1 – Dec 31 2022,10 or fewer,33,10 or fewer,102082
,,Jan 1 – Dec 31 2023,10 or fewer,27,10 or fewer,97161
,,Jan 1 – Dec 31 2024,10 or fewer,18,10 or fewer,99772
,,Jan 1 – Nov 12 2025,10 or fewer,33,10 or fewer,94126
,≥ 15 and < 25 Years,Jan 1 – Dec 31 2022,60,43,126,67391
,,Jan 1 – Dec 31 2023,41,34,101,67451
,,Jan 1 – Dec 31 2024,25,43,103,69617
,,Jan 1 – Nov 12 2025,32,56,75,68836
,≥ 25 and < 45 Years,Jan 1 – Dec 31 2022,502,75,237,133221
,,Jan 1 – Dec 31 2023,476,57,181,137284
,,Jan 1 – Dec 31 2024,307,94,143,145436
,,Jan 1 – Nov 12 2025,520,156,126,150389
,≥ 45 and < 65 Years,Jan 1 – Dec 31 2022,354,71,49,123454
,,Jan 1 – Dec 31 2023,371,85,66,126431
,,Jan 1 – Dec 31 2024,312,89,45,132627
,,Jan 1 – Nov 12 2025,525,146,38,136967
,65 Years or more,Jan 1 – Dec 31 2022,80,81,16,121848
,,Jan 1 – Dec 31 2023,91,75,13,129996
,,Jan 1 – Dec 31 2024,81,97,14,141453
,,Jan 1 – Nov 12 2025,189,185,17,150476
,No value,Jan 1 – Dec 31 2022,10 or fewer,10 or fewer,10 or fewer,4394
,,Jan 1 – Dec 31 2023,10 or fewer,10 or fewer,10 or fewer,5120
,,Jan 1 – Dec 31 2024,10 or fewer,10 or fewer,10 or fewer,1837
,,Jan 1 – Nov 12 2025,10 or fewer,10 or fewer,10 or fewer,2518
,"Total: Total includes all data under the Connecticut bucket, including data from rows not currently displayed.",Jan 1 – Dec 31 2022,990,303,428,549682
,,Jan 1 – Dec 31 2023,976,276,370,560627
,,Jan 1 – Dec 31 2024,716,339,309,587720
,,Jan 1 – Nov 12 2025,1246,571,258,600858
Maryland,Less than 15 Years,Jan 1 – Dec 31 2022,10 or fewer,33,10 or fewer,77836
,,Jan 1 – Dec 31 2023,15,28,10 or fewer,79412
,,Jan 1 – Dec 31 2024,10 or fewer,33,10 or fewer,76761
,,Jan 1 – Nov 12 2025,10 or fewer,35,10 or fewer,65202
,≥ 15 and < 25 Years,Jan 1 – Dec 31 2022,100,61,213,61043
,,Jan 1 – Dec 31 2023,120,67,250,63860
,,Jan 1 – Dec 31 2024,71,85,160,65353
,,Jan 1 – Nov 12 2025,43,87,92,56246
,≥ 25 and < 45 Years,Jan 1 – Dec 31 2022,505,111,356,136460
,,Jan 1 – Dec 31 2023,547,97,285,143519
,,Jan 1 – Dec 31 2024,364,160,265,148314
,,Jan 1 – Nov 12 2025,252,189,168,129727
,≥ 45 and < 65 Years,Jan 1 – Dec 31 2022,397,113,76,115194
,,Jan 1 – Dec 31 2023,461,102,90,121691
,,Jan 1 – Dec 31 2024,325,141,68,124222
,,Jan 1 – Nov 12 2025,226,146,52,109270
,65 Years or more,Jan 1 – Dec 31 2022,96,113,20,104643
,,Jan 1 – Dec 31 2023,113,103,21,114569
,,Jan 1 – Dec 31 2024,89,175,14,121539
,,Jan 1 – Nov 12 2025,82,183,17,111132
,No value,Jan 1 – Dec 31 2022,10 or fewer,10 or fewer,10 or fewer,1345
,,Jan 1 – Dec 31 2023,10 or fewer,10 or fewer,10 or fewer,1226
,,Jan 1 – Dec 31 2024,10 or fewer,10 or fewer,10 or fewer,1266
,,Jan 1 – Nov 12 2025,10 or fewer,10 or fewer,10 or fewer,1327
,"Total: Total includes all data under the Maryland bucket, including data from rows not currently displayed.",Jan 1 – Dec 31 2022,1097,429,673,494712
,,Jan 1 – Dec 31 2023,1240,394,654,522227
,,Jan 1 – Dec 31 2024,844,587,514,535300
,,Jan 1 – Nov 12 2025,598,633,335,471358
Minnesota,Less than 15 Years,Jan 1 – Dec 31 2022,10 or fewer,22,14,86641
,,Jan 1 – Dec 31 2023,10 or fewer,32,11,86049
,,Jan 1 – Dec 31 2024,10 or fewer,25,10 or fewer,89728
,,Jan 1 – Nov 12 2025,10 or fewer,44,10 or fewer,74121
,≥ 15 and < 25 Years,Jan 1 – Dec 31 2022,207,69,165,63710
,,Jan 1 – Dec 31 2023,166,83,151,65826
,,Jan 1 – Dec 31 2024,133,70,123,68279
,,Jan 1 – Nov 12 2025,102,75,106,58630
,≥ 25 and < 45 Years,Jan 1 – Dec 31 2022,662,135,250,128673
,,Jan 1 – Dec 31 2023,670,140,182,135450
,,Jan 1 – Dec 31 2024,419,128,190,139200
,,Jan 1 – Nov 12 2025,443,138,99,120247
,≥ 45 and < 65 Years,Jan 1 – Dec 31 2022,253,102,55,107843
,,Jan 1 – Dec 31 2023,266,127,57,113327
,,Jan 1 – Dec 31 2024,185,93,46,115602
,,Jan 1 – Nov 12 2025,182,121,51,100627
,65 Years or more,Jan 1 – Dec 31 2022,45,94,12,116767
,,Jan 1 – Dec 31 2023,68,140,18,126638
,,Jan 1 – Dec 31 2024,66,115,23,135297
,,Jan 1 – Nov 12 2025,65,120,13,123206
,No value,Jan 1 – Dec 31 2022,10 or fewer,10 or fewer,10 or fewer,993
,,Jan 1 – Dec 31 2023,10 or fewer,10 or fewer,10 or fewer,936
,,Jan 1 – Dec 31 2024,10 or fewer,10 or fewer,10 or fewer,907
,,Jan 1 – Nov 12 2025,10 or fewer,10 or fewer,10 or fewer,1055
,"Total: Total includes all data under the Minnesota bucket, including data from rows not currently displayed.",Jan 1 – Dec 31 2022,1151,418,493,502558
,,Jan 1 – Dec 31 2023,1152,517,411,526000
,,Jan 1 – Dec 31 2024,798,425,389,546675
,,Jan 1 – Nov 12 2025,790,498,275,476209
Wisconsin,Less than 15 Years,Jan 1 – Dec 31 2022,11,28,39,109124
,,Jan 1 – Dec 31 2023,10 or fewer,25,43,105669
,,Jan 1 – Dec 31 2024,10 or fewer,21,36,105072
,,Jan 1 – Nov 12 2025,10 or fewer,41,23,93927
,≥ 15 and < 25 Years,Jan 1 – Dec 31 2022,62,63,148,66561
,,Jan 1 – Dec 31 2023,42,59,147,66204
,,Jan 1 – Dec 31 2024,33,63,150,66777
,,Jan 1 – Nov 12 2025,31,66,117,59455
,≥ 25 and < 45 Years,Jan 1 – Dec 31 2022,307,100,139,122906
,,Jan 1 – Dec 31 2023,275,123,108,127276
,,Jan 1 – Dec 31 2024,153,94,114,128388
,,Jan 1 – Nov 12 2025,207,143,90,116266
,≥ 45 and < 65 Years,Jan 1 – Dec 31 2022,160,71,47,109862
,,Jan 1 – Dec 31 2023,135,109,53,113222
,,Jan 1 – Dec 31 2024,71,90,43,113245
,,Jan 1 – Nov 12 2025,111,136,36,103898
,65 Years or more,Jan 1 – Dec 31 2022,48,71,14,109832
,,Jan 1 – Dec 31 2023,47,99,10 or fewer,119043
,,Jan 1 – Dec 31 2024,33,83,16,125047
,,Jan 1 – Nov 12 2025,50,139,12,120276
,No value,Jan 1 – Dec 31 2022,10 or fewer,10 or fewer,10 or fewer,1109
,,Jan 1 – Dec 31 2023,10 or fewer,10 or fewer,10 or fewer,920
,,Jan 1 – Dec 31 2024,10 or fewer,10 or fewer,10 or fewer,915
,,Jan 1 – Nov 12 2025,10 or fewer,10 or fewer,10 or fewer,946
,"Total: Total includes all data under the Wisconsin bucket, including data from rows not currently displayed.",Jan 1 – Dec 31 2022,579,333,383,516940
,,Jan 1 – Dec 31 2023,500,411,360,529889
,,Jan 1 – Dec 31 2024,287,349,356,536825
,,Jan 1 – Nov 12 2025,399,516,280,492833
Louisiana,Less than 15 Years,Jan 1 – Dec 31 2022,10 or fewer,54,63,105160
,,Jan 1 – Dec 31 2023,16,85,64,106575
,,Jan 1 – Dec 31 2024,12,65,49,101521
,,Jan 1 – Nov 12 2025,10 or fewer,52,43,87221
,≥ 15 and < 25 Years,Jan 1 – Dec 31 2022,129,158,473,69185
,,Jan 1 – Dec 31 2023,114,243,431,71767
,,Jan 1 – Dec 31 2024,63,203,405,75094
,,Jan 1 – Nov 12 2025,57,209,372,69005
,≥ 25 and < 45 Years,Jan 1 – Dec 31 2022,981,300,440,134960
,,Jan 1 – Dec 31 2023,744,528,471,139920
,,Jan 1 – Dec 31 2024,490,453,396,148335
,,Jan 1 – Nov 12 2025,325,467,310,137306
,≥ 45 and < 65 Years,Jan 1 – Dec 31 2022,432,254,141,109038
,,Jan 1 – Dec 31 2023,392,460,147,113949
,,Jan 1 – Dec 31 2024,314,344,115,118109
,,Jan 1 – Nov 12 2025,211,349,107,110565
,65 Years or more,Jan 1 – Dec 31 2022,107,148,30,93209
,,Jan 1 – Dec 31 2023,79,246,43,101250
,,Jan 1 – Dec 31 2024,96,206,54,111400
,,Jan 1 – Nov 12 2025,74,200,39,106957
,No value,Jan 1 – Dec 31 2022,10 or fewer,10 or fewer,10 or fewer,782
,,Jan 1 – Dec 31 2023,10 or fewer,10 or fewer,10 or fewer,902
,,Jan 1 – Dec 31 2024,10 or fewer,10 or fewer,10 or fewer,974
,,Jan 1 – Nov 12 2025,10 or fewer,10 or fewer,10 or fewer,1108
,"Total: Total includes all data under the Louisiana bucket, including data from rows not currently displayed.",Jan 1 – Dec 31 2022,1640,907,1136,509598
,,Jan 1 – Dec 31 2023,1334,1548,1146,531325
,,Jan 1 – Dec 31 2024,958,1263,1012,552238
,,Jan 1 – Nov 12 2025,668,1271,870,509748
Mississippi,Less than 15 Years,Jan 1 – Dec 31 2022,10 or fewer,38,63,75226
,,Jan 1 – Dec 31 2023,10 or fewer,63,68,77197
,,Jan 1 – Dec 31 2024,10 or fewer,46,46,85097
,,Jan 1 – Nov 12 2025,10 or fewer,79,37,80016
,≥ 15 and < 25 Years,Jan 1 – Dec 31 2022,84,142,459,52852
,,Jan 1 – Dec 31 2023,94,182,479,55493
,,Jan 1 – Dec 31 2024,74,189,474,64924
,,Jan 1 – Nov 12 2025,48,245,349,61893
,≥ 25 and < 45 Years,Jan 1 – Dec 31 2022,230,294,562,100270
,,Jan 1 – Dec 31 2023,218,422,530,106394
,,Jan 1 – Dec 31 2024,169,372,500,123246
,,Jan 1 – Nov 12 2025,151,438,357,119700
,≥ 45 and < 65 Years,Jan 1 – Dec 31 2022,161,283,173,90090
,,Jan 1 – Dec 31 2023,121,379,177,96068
,,Jan 1 – Dec 31 2024,116,357,176,113435
,,Jan 1 – Nov 12 2025,115,407,128,110810
,65 Years or more,Jan 1 – Dec 31 2022,68,148,36,81906
,,Jan 1 – Dec 31 2023,59,221,53,90925
,,Jan 1 – Dec 31 2024,42,253,66,111558
,,Jan 1 – Nov 12 2025,65,281,58,110904
,No value,Jan 1 – Dec 31 2022,10 or fewer,10 or fewer,10 or fewer,747
,,Jan 1 – Dec 31 2023,10 or fewer,10 or fewer,11,928
,,Jan 1 – Dec 31 2024,10 or fewer,10 or fewer,10 or fewer,948
,,Jan 1 – Nov 12 2025,10 or fewer,10 or fewer,10 or fewer,1201
,"Total: Total includes all data under the Mississippi bucket, including data from rows not currently displayed.",Jan 1 – Dec 31 2022,539,898,1283,398833
,,Jan 1 – Dec 31 2023,487,1258,1311,424601
,,Jan 1 – Dec 31 2024,399,1203,1255,496343
,,Jan 1 – Nov 12 2025,375,1439,929,482150
Tennessee,Less than 15 Years,Jan 1 – Dec 31 2022,10 or fewer,28,14,63373
,,Jan 1 – Dec 31 2023,10 or fewer,32,10 or fewer,65836
,,Jan 1 – Dec 31 2024,15,34,16,80309
,,Jan 1 – Nov 12 2025,21,72,28,94279
,≥ 15 and < 25 Years,Jan 1 – Dec 31 2022,76,67,102,40602
,,Jan 1 – Dec 31 2023,53,69,101,42239
,,Jan 1 – Dec 31 2024,38,74,113,51076
,,Jan 1 – Nov 12 2025,44,167,127,61432
,≥ 25 and < 45 Years,Jan 1 – Dec 31 2022,330,140,130,77804
,,Jan 1 – Dec 31 2023,335,135,141,81068
,,Jan 1 – Dec 31 2024,232,119,144,98687
,,Jan 1 – Nov 12 2025,393,341,126,122456
,≥ 45 and < 65 Years,Jan 1 – Dec 31 2022,119,132,60,69200
,,Jan 1 – Dec 31 2023,148,116,67,72327
,,Jan 1 – Dec 31 2024,121,126,54,88102
,,Jan 1 – Nov 12 2025,197,364,77,110425
,65 Years or more,Jan 1 – Dec 31 2022,23,73,18,65689
,,Jan 1 – Dec 31 2023,39,95,29,71399
,,Jan 1 – Dec 31 2024,47,93,15,88225
,,Jan 1 – Nov 12 2025,62,221,27,110294
,No value,Jan 1 – Dec 31 2022,10 or fewer,10 or fewer,10 or fewer,765
,,Jan 1 – Dec 31 2023,10 or fewer,10 or fewer,10 or fewer,682
,,Jan 1 – Dec 31 2024,10 or fewer,10 or fewer,10 or fewer,735
,,Jan 1 – Nov 12 2025,10 or fewer,10 or fewer,10 or fewer,1240
,"Total: Total includes all data under the Tennessee bucket, including data from rows not currently displayed.",Jan 1 – Dec 31 2022,552,436,322,316017
,,Jan 1 – Dec 31 2023,575,444,345,331977
,,Jan 1 – Dec 31 2024,446,446,343,405433
,,Jan 1 – Nov 12 2025,713,1151,386,497970
Oregon,Less than 15 Years,Jan 1 – Dec 31 2022,11,17,10 or fewer,67011
,,Jan 1 – Dec 31 2023,19,19,10 or fewer,65163
,,Jan 1 – Dec 31 2024,22,28,10 or fewer,68007
,,Jan 1 – Nov 12 2025,23,26,10 or fewer,61615
,≥ 15 and < 25 Years,Jan 1 – Dec 31 2022,106,51,58,45373
,,Jan 1 – Dec 31 2023,136,42,51,45428
,,Jan 1 – Dec 31 2024,73,64,54,49276
,,Jan 1 – Nov 12 2025,58,62,37,45363
,≥ 25 and < 45 Years,Jan 1 – Dec 31 2022,401,95,113,92120
,,Jan 1 – Dec 31 2023,632,93,122,95440
,,Jan 1 – Dec 31 2024,500,135,91,102771
,,Jan 1 – Nov 12 2025,409,147,86,96149
,≥ 45 and < 65 Years,Jan 1 – Dec 31 2022,194,102,43,78020
,,Jan 1 – Dec 31 2023,261,70,44,80432
,,Jan 1 – Dec 31 2024,229,87,42,85148
,,Jan 1 – Nov 12 2025,215,96,33,78417
,65 Years or more,Jan 1 – Dec 31 2022,77,94,16,88784
,,Jan 1 – Dec 31 2023,84,107,16,93072
,,Jan 1 – Dec 31 2024,100,112,19,99780
,,Jan 1 – Nov 12 2025,88,106,15,93546
,No value,Jan 1 – Dec 31 2022,10 or fewer,10 or fewer,10 or fewer,660
,,Jan 1 – Dec 31 2023,10 or fewer,10 or fewer,10 or fewer,809
,,Jan 1 – Dec 31 2024,10 or fewer,10 or fewer,10 or fewer,664
,,Jan 1 – Nov 12 2025,10 or fewer,10 or fewer,10 or fewer,772
,"Total: Total includes all data under the Oregon bucket, including data from rows not currently displayed.",Jan 1 – Dec 31 2022,781,357,239,370322
,,Jan 1 – Dec 31 2023,1122,327,233,378588
,,Jan 1 – Dec 31 2024,911,423,212,403660
,,Jan 1 – Nov 12 2025,782,427,174,374412
Iowa,Less than 15 Years,Jan 1 – Dec 31 2022,10 or fewer,21,10 or fewer,53351
,,Jan 1 – Dec 31 2023,10 or fewer,32,10 or fewer,50246
,,Jan 1 – Dec 31 2024,10 or fewer,25,12,53567
,,Jan 1 – Nov 12 2025,10 or fewer,40,10 or fewer,55989
,≥ 15 and < 25 Years,Jan 1 – Dec 31 2022,60,68,93,33495
,,Jan 1 – Dec 31 2023,60,68,60,33709
,,Jan 1 – Dec 31 2024,50,63,50,35299
,,Jan 1 – Nov 12 2025,32,95,53,38160
,≥ 25 and < 45 Years,Jan 1 – Dec 31 2022,125,117,112,64819
,,Jan 1 – Dec 31 2023,181,150,74,65736
,,Jan 1 – Dec 31 2024,103,115,71,69276
,,Jan 1 – Nov 12 2025,87,186,61,75495
,≥ 45 and < 65 Years,Jan 1 – Dec 31 2022,69,107,21,55291
,,Jan 1 – Dec 31 2023,72,122,30,56787
,,Jan 1 – Dec 31 2024,50,94,33,59291
,,Jan 1 – Nov 12 2025,55,169,27,66189
,65 Years or more,Jan 1 – Dec 31 2022,28,77,10 or fewer,59052
,,Jan 1 – Dec 31 2023,40,83,10 or fewer,62629
,,Jan 1 – Dec 31 2024,34,80,13,68324
,,Jan 1 – Nov 12 2025,26,168,12,81119
,No value,Jan 1 – Dec 31 2022,10 or fewer,10 or fewer,10 or fewer,640
,,Jan 1 – Dec 31 2023,10 or fewer,10 or fewer,10 or fewer,564
,,Jan 1 – Dec 31 2024,10 or fewer,10 or fewer,10 or fewer,556
,,Jan 1 – Nov 12 2025,10 or fewer,10 or fewer,10 or fewer,599
,"Total: Total includes all data under the Iowa bucket, including data from rows not currently displayed.",Jan 1 – Dec 31 2022,285,389,237,265547
,,Jan 1 – Dec 31 2023,356,445,177,268506
,,Jan 1 – Dec 31 2024,240,375,182,285082
,,Jan 1 – Nov 12 2025,202,656,156,316450
Oklahoma,Less than 15 Years,Jan 1 – Dec 31 2022,10 or fewer,32,10 or fewer,42380
,,Jan 1 – Dec 31 2023,10 or fewer,41,24,60552
,,Jan 1 – Dec 31 2024,10 or fewer,45,17,76035
,,Jan 1 – Nov 12 2025,10 or fewer,44,22,67400
,≥ 15 and < 25 Years,Jan 1 – Dec 31 2022,45,101,60,26868
,,Jan 1 – Dec 31 2023,69,140,121,34326
,,Jan 1 – Dec 31 2024,42,134,137,41660
,,Jan 1 – Nov 12 2025,27,135,120,37416
,≥ 25 and < 45 Years,Jan 1 – Dec 31 2022,232,289,91,55974
,,Jan 1 – Dec 31 2023,279,376,137,69174
,,Jan 1 – Dec 31 2024,172,364,162,80248
,,Jan 1 – Nov 12 2025,134,329,115,72179
,≥ 45 and < 65 Years,Jan 1 – Dec 31 2022,77,196,23,47586
,,Jan 1 – Dec 31 2023,92,311,73,58257
,,Jan 1 – Dec 31 2024,76,315,62,66618
,,Jan 1 – Nov 12 2025,70,254,52,59754
,65 Years or more,Jan 1 – Dec 31 2022,29,128,10 or fewer,47727
,,Jan 1 – Dec 31 2023,41,206,16,57774
,,Jan 1 – Dec 31 2024,53,182,18,65873
,,Jan 1 – Nov 12 2025,49,157,14,60184
,No value,Jan 1 – Dec 31 2022,10 or fewer,10 or fewer,10 or fewer,598
,,Jan 1 – Dec 31 2023,10 or fewer,10 or fewer,10 or fewer,561
,,Jan 1 – Dec 31 2024,10 or fewer,10 or fewer,10 or fewer,782
,,Jan 1 – Nov 12 2025,10 or fewer,10 or fewer,10 or fewer,846
,"Total: Total includes all data under the Oklahoma bucket, including data from rows not currently displayed.",Jan 1 – Dec 31 2022,383,738,192,220125
,,Jan 1 – Dec 31 2023,482,1063,369,279478
,,Jan 1 – Dec 31 2024,346,1029,394,329612
,,Jan 1 – Nov 12 2025,280,914,321,296586
Washington,Less than 15 Years,Jan 1 – Dec 31 2022,10 or fewer,11,10 or fewer,37701
,,Jan 1 – Dec 31 2023,10 or fewer,10 or fewer,10 or fewer,38863
,,Jan 1 – Dec 31 2024,10 or fewer,12,10 or fewer,39609
,,Jan 1 – Nov 12 2025,10 or fewer,17,10 or fewer,34495
,≥ 15 and < 25 Years,Jan 1 – Dec 31 2022,71,22,24,27218
,,Jan 1 – Dec 31 2023,107,30,38,30243
,,Jan 1 – Dec 31 2024,42,32,29,31454
,,Jan 1 – Nov 12 2025,45,28,11,27575
,≥ 25 and < 45 Years,Jan 1 – Dec 31 2022,305,48,49,62227
,,Jan 1 – Dec 31 2023,475,58,44,73404
,,Jan 1 – Dec 31 2024,307,61,29,76208
,,Jan 1 – Nov 12 2025,250,46,18,67744
,≥ 45 and < 65 Years,Jan 1 – Dec 31 2022,109,32,15,50729
,,Jan 1 – Dec 31 2023,205,45,21,59894
,,Jan 1 – Dec 31 2024,142,38,17,62535
,,Jan 1 – Nov 12 2025,145,39,12,55801
,65 Years or more,Jan 1 – Dec 31 2022,47,53,10 or fewer,54778
,,Jan 1 – Dec 31 2023,47,42,10 or fewer,66322
,,Jan 1 – Dec 31 2024,39,55,10 or fewer,70897
,,Jan 1 – Nov 12 2025,55,44,10 or fewer,65321
,No value,Jan 1 – Dec 31 2022,10 or fewer,10 or fewer,10 or fewer,487
,,Jan 1 – Dec 31 2023,10 or fewer,10 or fewer,10 or fewer,667
,,Jan 1 – Dec 31 2024,10 or fewer,10 or fewer,10 or fewer,549
,,Jan 1 – Nov 12 2025,10 or fewer,10 or fewer,10 or fewer,604
