,,Jan 1 – Dec 31 2021,94,84,14,111296
,No value,Jan 1 – Dec 31 2018,10 or fewer,10 or fewer,10 or fewer,1115
,,Jan 1 – Dec 31 2019,10 or fewer,10 or fewer,10 or fewer,1724
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,2686
,,Jan 1 – Dec 31 2021,10 or fewer,10 or fewer,10 or fewer,3448
,"Total: Total includes all data under the Connecticut bucket, including data from rows not currently displayed.",Jan 1 – Dec 31 2018,969,300,232,436995
,,Jan 1 – Dec 31 2019,933,278,285,452235
,,Jan 1 – Dec 31 2020,1100,215,407,415131
,,Jan 1 – Dec 31 2021,1206,352,450,505805
Minnesota,Less than 15 Years,Jan 1 – Dec 31 2018,10 or fewer,35,10 or fewer,75978
,,Jan 1 – Dec 31 2019,10 or fewer,20,10 or fewer,77450
,,Jan 1 – Dec 31 2020,10 or fewer,21,14,55244
,,Jan 1 – Dec 31 2021,10 or fewer,44,15,69925
,≥ 15 and < 25 Years,Jan 1 – Dec 31 2018,102,86,77,56153
,,Jan 1 – Dec 31 2019,146,65,94,57028
,,Jan 1 – Dec 31 2020,296,58,154,50537
,,Jan 1 – Dec 31 2021,236,63,185,59612
,≥ 25 and < 45 Years,Jan 1 – Dec 31 2018,283,121,131,111628
,,Jan 1 – Dec 31 2019,386,95,140,113313
,,Jan 1 – Dec 31 2020,562,97,213,104494
,,Jan 1 – Dec 31 2021,674,154,257,120997
,≥ 45 and < 65 Years,Jan 1 – Dec 31 2018,101,102,41,93350
,,Jan 1 – Dec 31 2019,135,73,40,95420
,,Jan 1 – Dec 31 2020,191,83,49,88602
,,Jan 1 – Dec 31 2021,216,140,60,103454
,65 Years or more,Jan 1 – Dec 31 2018,34,110,12,85322
,,Jan 1 – Dec 31 2019,42,75,14,90332
,,Jan 1 – Dec 31 2020,50,85,11,86928
,,Jan 1 – Dec 31 2021,61,115,18,104012
,No value,Jan 1 – Dec 31 2018,10 or fewer,10 or fewer,10 or fewer,631
,,Jan 1 – Dec 31 2019,10 or fewer,10 or fewer,10 or fewer,612
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,759
,,Jan 1 – Dec 31 2021,10 or fewer,10 or fewer,10 or fewer,627
,"Total: Total includes all data under the Minnesota bucket, including data from rows not currently displayed.",Jan 1 – Dec 31 2018,521,448,267,421221
,,Jan 1 – Dec 31 2019,701,324,296,432262
,,Jan 1 – Dec 31 2020,1088,341,437,384981
,,Jan 1 – Dec 31 2021,1186,511,530,456841
Massachusetts,Less than 15 Years,Jan 1 – Dec 31 2018,10 or fewer,17,10 or fewer,65251
,,Jan 1 – Dec 31 2019,10 or fewer,14,10 or fewer,72883
,,Jan 1 – Dec 31 2020,10 or fewer,13,10 or fewer,48283
,,Jan 1 – Dec 31 2021,10 or fewer,13,10 or fewer,61780
,≥ 15 and < 25 Years,Jan 1 – Dec 31 2018,126,48,29,52517
,,Jan 1 – Dec 31 2019,93,39,41,58867
,,Jan 1 – Dec 31 2020,96,22,69,47399
,,Jan 1 – Dec 31 2021,85,22,55,56501
,≥ 25 and < 45 Years,Jan 1 – Dec 31 2018,797,93,64,105397
,,Jan 1 – Dec 31 2019,831,48,77,118939
,,Jan 1 – Dec 31 2020,762,50,80,104822
,,Jan 1 – Dec 31 2021,671,69,99,117371
,≥ 45 and < 65 Years,Jan 1 – Dec 31 2018,310,54,18,94970
,,Jan 1 – Dec 31 2019,341,68,20,105102
,,Jan 1 – Dec 31 2020,343,44,24,93004
,,Jan 1 – Dec 31 2021,370,72,20,101966
,65 Years or more,Jan 1 – Dec 31 2018,42,81,10 or fewer,84374
,,Jan 1 – Dec 31 2019,60,63,10 or fewer,92686
,,Jan 1 – Dec 31 2020,62,40,10 or fewer,82837
,,Jan 1 – Dec 31 2021,56,81,10 or fewer,93228
,No value,Jan 1 – Dec 31 2018,10 or fewer,10 or fewer,10 or fewer,625
,,Jan 1 – Dec 31 2019,10 or fewer,10 or fewer,10 or fewer,840
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,981
,,Jan 1 – Dec 31 2021,10 or fewer,10 or fewer,10 or fewer,1055
,"Total: Total includes all data under the Massachusetts bucket, including data from rows not currently displayed.",Jan 1 – Dec 31 2018,1264,292,116,401472
,,Jan 1 – Dec 31 2019,1316,231,142,447542
,,Jan 1 – Dec 31 2020,1250,167,183,375921
,,Jan 1 – Dec 31 2021,1171,254,182,430259
Kentucky,Less than 15 Years,Jan 1 – Dec 31 2018,10 or fewer,41,10 or fewer,86916
,,Jan 1 – Dec 31 2019,10 or fewer,36,10 or fewer,89198
,,Jan 1 – Dec 31 2020,10 or fewer,13,27,60605
,,Jan 1 – Dec 31 2021,11,22,26,87126
,≥ 15 and < 25 Years,Jan 1 – Dec 31 2018,204,107,36,52614
,,Jan 1 – Dec 31 2019,118,78,47,53533
,,Jan 1 – Dec 31 2020,173,64,76,45408
,,Jan 1 – Dec 31 2021,155,82,89,58972
,≥ 25 and < 45 Years,Jan 1 – Dec 31 2018,1140,223,72,104179
,,Jan 1 – Dec 31 2019,1077,172,61,105656
,,Jan 1 – Dec 31 2020,1190,133,112,94541
,,Jan 1 – Dec 31 2021,979,179,120,119242
,≥ 45 and < 65 Years,Jan 1 – Dec 31 2018,321,188,35,95478
,,Jan 1 – Dec 31 2019,334,186,27,97759
,,Jan 1 – Dec 31 2020,442,117,28,87512
,,Jan 1 – Dec 31 2021,464,147,44,109950
,65 Years or more,Jan 1 – Dec 31 2018,55,114,13,85019
,,Jan 1 – Dec 31 2019,55,96,15,89705
,,Jan 1 – Dec 31 2020,69,64,19,80828
,,Jan 1 – Dec 31 2021,77,105,19,100143
,No value,Jan 1 – Dec 31 2018,10 or fewer,10 or fewer,10 or fewer,814
,,Jan 1 – Dec 31 2019,10 or fewer,10 or fewer,10 or fewer,796
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,917
,,Jan 1 – Dec 31 2021,10 or fewer,10 or fewer,10 or fewer,855
,"Total: Total includes all data under the Kentucky bucket, including data from rows not currently displayed.",Jan 1 – Dec 31 2018,1696,671,164,422836
,,Jan 1 – Dec 31 2019,1572,562,155,434511
,,Jan 1 – Dec 31 2020,1854,388,259,368171
,,Jan 1 – Dec 31 2021,1671,534,298,474252
South Carolina,Less than 15 Years,Jan 1 – Dec 31 2018,10 or fewer,23,11,64522
,,Jan 1 – Dec 31 2019,10 or fewer,24,10 or fewer,76849
,,Jan 1 – Dec 31 2020,10 or fewer,11,19,56977
,,Jan 1 – Dec 31 2021,10 or fewer,25,49,91807
,≥ 15 and < 25 Years,Jan 1 – Dec 31 2018,86,81,174,45444
,,Jan 1 – Dec 31 2019,92,83,162,52822
,,Jan 1 – Dec 31 2020,164,63,277,49324
,,Jan 1 – Dec 31 2021,214,81,357,66807
,≥ 25 and < 45 Years,Jan 1 – Dec 31 2018,336,126,237,90628
,,Jan 1 – Dec 31 2019,345,176,239,106331
,,Jan 1 – Dec 31 2020,594,143,322,104643
,,Jan 1 – Dec 31 2021,847,153,523,135217
,≥ 45 and < 65 Years,Jan 1 – Dec 31 2018,151,124,80,82951
,,Jan 1 – Dec 31 2019,148,163,82,95155
,,Jan 1 – Dec 31 2020,251,125,99,93466
,,Jan 1 – Dec 31 2021,339,156,138,118590
,65 Years or more,Jan 1 – Dec 31 2018,44,84,24,68533
,,Jan 1 – Dec 31 2019,46,110,33,80091
,,Jan 1 – Dec 31 2020,63,80,36,79854
,,Jan 1 – Dec 31 2021,77,98,44,102466
,No value,Jan 1 – Dec 31 2018,10 or fewer,10 or fewer,10 or fewer,614
,,Jan 1 – Dec 31 2019,10 or fewer,10 or fewer,10 or fewer,721
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,953
,,Jan 1 – Dec 31 2021,10 or fewer,10 or fewer,10 or fewer,1131
,"Total: Total includes all data under the South Carolina bucket, including data from rows not currently displayed.",Jan 1 – Dec 31 2018,609,435,524,350829
,,Jan 1 – Dec 31 2019,627,551,524,409913
,,Jan 1 – Dec 31 2020,1061,417,747,383222
,,Jan 1 – Dec 31 2021,1461,510,1108,513505
Louisiana,Less than 15 Years,Jan 1 – Dec 31 2018,10 or fewer,51,17,71705
,,Jan 1 – Dec 31 2019,10 or fewer,48,27,78613
,,Jan 1 – Dec 31 2020,10 or fewer,14,50,63444
,,Jan 1 – Dec 31 2021,10 or fewer,32,54,90437
,≥ 15 and < 25 Years,Jan 1 – Dec 31 2018,77,133,188,54907
,,Jan 1 – Dec 31 2019,66,155,215,56540
,,Jan 1 – Dec 31 2020,97,97,343,51998
,,Jan 1 – Dec 31 2021,113,116,410,63647
,≥ 25 and < 45 Years,Jan 1 – Dec 31 2018,548,293,200,113508
,,Jan 1 – Dec 31 2019,528,337,210,114724
,,Jan 1 – Dec 31 2020,868,209,329,109685
,,Jan 1 – Dec 31 2021,1054,247,386,128188
,≥ 45 and < 65 Years,Jan 1 – Dec 31 2018,171,200,43,91831
,,Jan 1 – Dec 31 2019,195,288,77,91783
,,Jan 1 – Dec 31 2020,296,182,83,87133
,,Jan 1 – Dec 31 2021,482,198,92,103197
,65 Years or more,Jan 1 – Dec 31 2018,53,110,16,69889
,,Jan 1 – Dec 31 2019,54,122,14,72543
,,Jan 1 – Dec 31 2020,62,86,17,70729
,,Jan 1 – Dec 31 2021,88,148,34,82440
,No value,Jan 1 – Dec 31 2018,10 or fewer,10 or fewer,10 or fewer,755
,,Jan 1 – Dec 31 2019,10 or fewer,10 or fewer,10 or fewer,758
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,761
,,Jan 1 – Dec 31 2021,10 or fewer,10 or fewer,10 or fewer,950
,"Total: Total includes all data under the Louisiana bucket, including data from rows not currently displayed.",Jan 1 – Dec 31 2018,846,784,462,400436
,,Jan 1 – Dec 31 2019,837,941,537,412719
,,Jan 1 – Dec 31 2020,1311,577,814,381841
,,Jan 1 – Dec 31 2021,1727,736,972,466605
Maryland,Less than 15 Years,Jan 1 – Dec 31 2018,10 or fewer,23,10 or fewer,44576
,,Jan 1 – Dec 31 2019,10 or fewer,41,10 or fewer,58842
,,Jan 1 – Dec 31 2020,10 or fewer,14,10 or fewer,40179
,,Jan 1 – Dec 31 2021,11,13,10 or fewer,56562
,≥ 15 and < 25 Years,Jan 1 – Dec 31 2018,94,69,120,37518
,,Jan 1 – Dec 31 2019,98,64,151,47882
,,Jan 1 – Dec 31 2020,97,34,175,39437
,,Jan 1 – Dec 31 2021,63,61,212,52819
,≥ 25 and < 45 Years,Jan 1 – Dec 31 2018,484,77,210,78525
,,Jan 1 – Dec 31 2019,556,140,264,102304
,,Jan 1 – Dec 31 2020,577,106,246,91521
,,Jan 1 – Dec 31 2021,498,124,314,120161
,≥ 45 and < 65 Years,Jan 1 – Dec 31 2018,564,66,53,68378
,,Jan 1 – Dec 31 2019,565,136,45,90928
,,Jan 1 – Dec 31 2020,384,90,42,81646
,,Jan 1 – Dec 31 2021,436,110,67,104626
,65 Years or more,Jan 1 – Dec 31 2018,62,56,10 or fewer,51195
,,Jan 1 – Dec 31 2019,80,86,10 or fewer,71862
,,Jan 1 – Dec 31 2020,82,72,19,68166
,,Jan 1 – Dec 31 2021,112,105,12,88419
,No value,Jan 1 – Dec 31 2018,10 or fewer,10 or fewer,10 or fewer,540
,,Jan 1 – Dec 31 2019,10 or fewer,10 or fewer,10 or fewer,730
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,807
,,Jan 1 – Dec 31 2021,10 or fewer,10 or fewer,10 or fewer,929
,"Total: Total includes all data under the Maryland bucket, including data from rows not currently displayed.",Jan 1 – Dec 31 2018,1198,290,398,279611
,,Jan 1 – Dec 31 2019,1294,466,471,370853
,,Jan 1 – Dec 31 2020,1137,312,487,320468
,,Jan 1 – Dec 31 2021,1112,411,613,421924
New Jersey,Less than 15 Years,Jan 1 – Dec 31 2018,10 or fewer,20,10 or fewer,46721
,,Jan 1 – Dec 31 2019,10 or fewer,25,10 or fewer,57912
,,Jan 1 – Dec 31 2020,10 or fewer,12,10 or fewer,41809
,,Jan 1 – Dec 31 2021,10 or fewer,22,10 or fewer,57099
,≥ 15 and < 25 Years,Jan 1 – Dec 31 2018,75,34,52,29922
,,Jan 1 – Dec 31 2019,69,29,57,39811
,,Jan 1 – Dec 31 2020,73,20,71,35442
,,Jan 1 – Dec 31 2021,61,37,80,47258
,≥ 25 and < 45 Years,Jan 1 – Dec 31 2018,466,52,95,58333
,,Jan 1 – Dec 31 2019,478,50,88,78407
,,Jan 1 – Dec 31 2020,398,40,109,78114
,,Jan 1 – Dec 31 2021,432,89,133,98642
,≥ 45 and < 65 Years,Jan 1 – Dec 31 2018,268,40,18,53826
,,Jan 1 – Dec 31 2019,251,46,18,73616
,,Jan 1 – Dec 31 2020,247,42,19,75122
,,Jan 1 – Dec 31 2021,247,65,21,94940
,65 Years or more,Jan 1 – Dec 31 2018,29,31,10 or fewer,47507
,,Jan 1 – Dec 31 2019,47,41,10 or fewer,67798
,,Jan 1 – Dec 31 2020,44,37,10 or fewer,68421
,,Jan 1 – Dec 31 2021,57,48,10 or fewer,87760
,No value,Jan 1 – Dec 31 2018,10 or fewer,10 or fewer,10 or fewer,256
,,Jan 1 – Dec 31 2019,10 or fewer,10 or fewer,10 or fewer,511
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,840
,,Jan 1 – Dec 31 2021,10 or fewer,10 or fewer,10 or fewer,959
,"Total: Total includes all data under the New Jersey bucket, including data from rows not currently displayed.",Jan 1 – Dec 31 2018,828,176,174,235819
,,Jan 1 – Dec 31 2019,846,189,171,316953
,,Jan 1 – Dec 31 2020,751,150,212,298624
,,Jan 1 – Dec 31 2021,792,261,252,385110
Mississippi,Less than 15 Years,Jan 1 – Dec 31 2018,10 or fewer,40,34,73000
,,Jan 1 – Dec 31 2019,10 or fewer,65,52,76268
,,Jan 1 – Dec 31 2020,10 or fewer,21,55,50132
,,Jan 1 – Dec 31 2021,10 or fewer,36,87,65464
,≥ 15 and < 25 Years,Jan 1 – Dec 31 2018,15,165,234,48070
,,Jan 1 – Dec 31 2019,23,146,299,48644
,,Jan 1 – Dec 31 2020,46,90,419,41110
,,Jan 1 – Dec 31 2021,61,111,503,48648
,≥ 25 and < 45 Years,Jan 1 – Dec 31 2018,92,287,360,92356
,,Jan 1 – Dec 31 2019,126,341,400,93268
,,Jan 1 – Dec 31 2020,220,180,530,82867
,,Jan 1 – Dec 31 2021,260,210,605,94292
,≥ 45 and < 65 Years,Jan 1 – Dec 31 2018,54,264,95,80312
,,Jan 1 – Dec 31 2019,98,251,138,81561
,,Jan 1 – Dec 31 2020,111,135,140,72193
,,Jan 1 – Dec 31 2021,125,162,135,82494
,65 Years or more,Jan 1 – Dec 31 2018,43,110,19,62609
,,Jan 1 – Dec 31 2019,42,146,34,66483
,,Jan 1 – Dec 31 2020,36,70,41,59791
,,Jan 1 – Dec 31 2021,46,96,44,68726
,No value,Jan 1 – Dec 31 2018,10 or fewer,10 or fewer,10 or fewer,587
,,Jan 1 – Dec 31 2019,10 or fewer,10 or fewer,10 or fewer,655
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,732
,,Jan 1 – Dec 31 2021,10 or fewer,10 or fewer,10 or fewer,835
,"Total: Total includes all data under the Mississippi bucket, including data from rows not currently displayed.",Jan 1 – Dec 31 2018,207,860,740,354801
,,Jan 1 – Dec 31 2019,289,939,918,364720
,,Jan 1 – Dec 31 2020,403,496,1182,305187
,,Jan 1 – Dec 31 2021,486,610,1369,358610
Oregon,Less than 15 Years,Jan 1 – Dec 31 2018,10 or fewer,20,10 or fewer,56356
,,Jan 1 – Dec 31 2019,10 or fewer,12,10 or fewer,61016
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,40943
,,Jan 1 – Dec 31 2021,10 or fewer,21,10 or fewer,46137
,≥ 15 and < 25 Years,Jan 1 – Dec 31 2018,49,37,41,39972
,,Jan 1 – Dec 31 2019,48,41,39,42383
,,Jan 1 – Dec 31 2020,73,20,55,35075
,,Jan 1 – Dec 31 2021,90,51,56,39792
,≥ 25 and < 45 Years,Jan 1 – Dec 31 2018,231,61,68,79491
,,Jan 1 – Dec 31 2019,241,56,54,84372
,,Jan 1 – Dec 31 2020,240,39,88,74603
,,Jan 1 – Dec 31 2021,323,142,130,84489
,≥ 45 and < 65 Years,Jan 1 – Dec 31 2018,112,69,33,67951
,,Jan 1 – Dec 31 2019,95,56,29,71962
,,Jan 1 – Dec 31 2020,97,42,29,63520
,,Jan 1 – Dec 31 2021,141,128,38,71466
,65 Years or more,Jan 1 – Dec 31 2018,54,62,11,66440
,,Jan 1 – Dec 31 2019,61,50,10 or fewer,73918
,,Jan 1 – Dec 31 2020,56,50,15,65483
,,Jan 1 – Dec 31 2021,80,158,10 or fewer,76106
,No value,Jan 1 – Dec 31 2018,10 or fewer,10 or fewer,10 or fewer,502
,,Jan 1 – Dec 31 2019,10 or fewer,10 or fewer,10 or fewer,476
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,582
,,Jan 1 – Dec 31 2021,10 or fewer,10 or fewer,10 or fewer,580
,"Total: Total includes all data under the Oregon bucket, including data from rows not currently displayed.",Jan 1 – Dec 31 2018,444,245,157,309386
,,Jan 1 – Dec 31 2019,452,214,132,332645
,,Jan 1 – Dec 31 2020,465,157,192,279011
,,Jan 1 – Dec 31 2021,633,495,237,317226
Tennessee,Less than 15 Years,Jan 1 – Dec 31 2018,10 or fewer,29,10 or fewer,49937
,,Jan 1 – Dec 31 2019,10 or fewer,28,10 or fewer,52033
,,Jan 1 – Dec 31 2020,10 or fewer,15,14,37783
,,Jan 1 – Dec 31 2021,10 or fewer,15,13,54338
,≥ 15 and < 25 Years,Jan 1 – Dec 31 2018,31,67,66,33452
,,Jan 1 – Dec 31 2019,25,75,51,34417
,,Jan 1 – Dec 31 2020,51,46,91,31632
,,Jan 1 – Dec 31 2021,70,49,105,39287
,≥ 25 and < 45 Years,Jan 1 – Dec 31 2018,112,130,77,65168
,,Jan 1 – Dec 31 2019,169,116,73,66729
,,Jan 1 – Dec 31 2020,221,79,146,64408
,,Jan 1 – Dec 31 2021,327,88,186,76789
,≥ 45 and < 65 Years,Jan 1 – Dec 31 2018,55,103,36,56038
,,Jan 1 – Dec 31 2019,55,107,41,58693
,,Jan 1 – Dec 31 2020,75,69,45,56771
,,Jan 1 – Dec 31 2021,127,91,64,68790
,65 Years or more,Jan 1 – Dec 31 2018,21,50,10 or fewer,46233
,,Jan 1 – Dec 31 2019,19,54,11,50397
,,Jan 1 – Dec 31 2020,34,40,19,48924
,,Jan 1 – Dec 31 2021,36,48,14,61464
,No value,Jan 1 – Dec 31 2018,10 or fewer,10 or fewer,10 or fewer,463
,,Jan 1 – Dec 31 2019,10 or fewer,10 or fewer,10 or fewer,496
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,556
,,Jan 1 – Dec 31 2021,10 or fewer,10 or fewer,10 or fewer,737
,"Total: Total includes all data under the Tennessee bucket, including data from rows not currently displayed.",Jan 1 – Dec 31 2018,220,374,195,250126
,,Jan 1 – Dec 31 2019,264,378,178,261552
,,Jan 1 – Dec 31 2020,381,245,312,239112
,,Jan 1 – Dec 31 2021,560,290,381,300049
Iowa,Less than 15 Years,Jan 1 – Dec 31 2018,10 or fewer,29,10 or fewer,48080
,,Jan 1 – Dec 31 2019,10 or fewer,29,10 or fewer,49666
,,Jan 1 – Dec 31 2020,10 or fewer,15,10 or fewer,35620
,,Jan 1 – Dec 31 2021,10 or fewer,20,17,45366
,≥ 15 and < 25 Years,Jan 1 – Dec 31 2018,24,75,52,31720
,,Jan 1 – Dec 31 2019,33,69,63,32460
,,Jan 1 – Dec 31 2020,45,53,78,28688
,,Jan 1 – Dec 31 2021,55,82,80,32833
,≥ 25 and < 45 Years,Jan 1 – Dec 31 2018,110,114,55,59852
,,Jan 1 – Dec 31 2019,121,101,74,61969
,,Jan 1 – Dec 31 2020,139,101,99,56940
,,Jan 1 – Dec 31 2021,147,125,112,63048
,≥ 45 and < 65 Years,Jan 1 – Dec 31 2018,61,99,25,51511
,,Jan 1 – Dec 31 2019,70,89,24,53138
,,Jan 1 – Dec 31 2020,75,106,16,50117
,,Jan 1 – Dec 31 2021,59,96,29,54567
,65 Years or more,Jan 1 – Dec 31 2018,23,69,10 or fewer,47881
,,Jan 1 – Dec 31 2019,24,42,10 or fewer,50823
,,Jan 1 – Dec 31 2020,19,68,17,47221
,,Jan 1 – Dec 31 2021,25,69,10 or fewer,53546
,No value,Jan 1 – Dec 31 2018,10 or fewer,10 or fewer,10 or fewer,431
,,Jan 1 – Dec 31 2019,10 or fewer,10 or fewer,10 or fewer,471
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,558
,,Jan 1 – Dec 31 2021,10 or fewer,10 or fewer,10 or fewer,474
,"Total: Total includes all data under the Iowa bucket, including data from rows not currently displayed.",Jan 1 – Dec 31 2018,218,382,144,238429
,,Jan 1 – Dec 31 2019,250,326,172,247465
,,Jan 1 – Dec 31 2020,277,343,213,218286
,,Jan 1 – Dec 31 2021,286,390,244,248836
Arkansas,Less than 15 Years,Jan 1 – Dec 31 2018,10 or fewer,44,10 or fewer,44891
,,Jan 1 – Dec 31 2019,10 or fewer,48,10 or fewer,62996
,,Jan 1 – Dec 31 2020,10 or fewer,17,15,50434
,,Jan 1 – Dec 31 2021,10 or fewer,31,16,63392
,≥ 15 and < 25 Years,Jan 1 – Dec 31 2018,39,107,75,26152
,,Jan 1 – Dec 31 2019,26,118,95,32271
,,Jan 1 – Dec 31 2020,39,67,119,29823
,,Jan 1 – Dec 31 2021,45,66,158,32178
,≥ 25 and < 45 Years,Jan 1 – Dec 31 2018,140,188,90,50605
,,Jan 1 – Dec 31 2019,97,231,84,59353
,,Jan 1 – Dec 31 2020,154,157,168,56598
,,Jan 1 – Dec 31 2021,244,173,182,59472
,≥ 45 and < 65 Years,Jan 1 – Dec 31 2018,51,118,50,41849
,,Jan 1 – Dec 31 2019,49,178,37,49006
,,Jan 1 – Dec 31 2020,60,97,54,46563
,,Jan 1 – Dec 31 2021,76,155,62,49117
,65 Years or more,Jan 1 – Dec 31 2018,17,44,10 or fewer,34689
,,Jan 1 – Dec 31 2019,18,86,13,41003
,,Jan 1 – Dec 31 2020,16,45,10 or fewer,38662
,,Jan 1 – Dec 31 2021,24,66,19,41965
,No value,Jan 1 – Dec 31 2018,10 or fewer,10 or fewer,10 or fewer,412
,,Jan 1 – Dec 31 2019,10 or fewer,10 or fewer,10 or fewer,413
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,506
,,Jan 1 – Dec 31 2021,10 or fewer,10 or fewer,10 or fewer,590
,"Total: Total includes all data under the Arkansas bucket, including data from rows not currently displayed.",Jan 1 – Dec 31 2018,243,496,228,197784
,,Jan 1 – Dec 31 2019,191,656,233,243988
,,Jan 1 – Dec 31 2020,273,380,364,221611
,,Jan 1 – Dec 31 2021,386,488,428,245663
Arizona,Less than 15 Years,Jan 1 – Dec 31 2018,10 or fewer,16,10 or fewer,38970
,,Jan 1 – Dec 31 2019,10 or fewer,16,10 or fewer,39126
,,Jan 1 – Dec 31 2020,10 or fewer,12,10 or fewer,24458
,,Jan 1 – Dec 31 2021,10 or fewer,16,10 or fewer,26882
,≥ 15 and < 25 Years,Jan 1 – Dec 31 2018,36,42,27,25693
,,Jan 1 – Dec 31 2019,38,39,21,25213
,,Jan 1 – Dec 31 2020,57,33,55,20147
,,Jan 1 – Dec 31 2021,64,30,60,22970
,≥ 25 and < 45 Years,Jan 1 – Dec 31 2018,76,111,53,52987
,,Jan 1 – Dec 31 2019,88,116,58,52697
,,Jan 1 – Dec 31 2020,124,103,88,44432
,,Jan 1 – Dec 31 2021,174,115,101,49988
,≥ 45 and < 65 Years,Jan 1 – Dec 31 2018,35,84,24,48504
,,Jan 1 – Dec 31 2019,50,114,22,48927
,,Jan 1 – Dec 31 2020,38,105,33,42709
,,Jan 1 – Dec 31 2021,59,108,35,48247
,65 Years or more,Jan 1 – Dec 31 2018,23,62,13,50698
,,Jan 1 – Dec 31 2019,28,50,13,52828
,,Jan 1 – Dec 31 2020,16,79,12,45750
,,Jan 1 – Dec 31 2021,30,82,11,53904
,No value,Jan 1 – Dec 31 2018,10 or fewer,10 or fewer,10 or fewer,562
,,Jan 1 – Dec 31 2019,10 or fewer,10 or fewer,10 or fewer,478
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,558
,,Jan 1 – Dec 31 2021,10 or fewer,10 or fewer,10 or fewer,679
,"Total: Total includes all data under the Arizona bucket, including data from rows not currently displayed.",Jan 1 – Dec 31 2018,173,313,120,216677
,,Jan 1 – Dec 31 2019,205,335,114,218601
,,Jan 1 – Dec 31 2020,236,328,187,177582
,,Jan 1 – Dec 31 2021,329,350,210,202107
Washington,Less than 15 Years,Jan 1 – Dec 31 2018,10 or fewer,10 or fewer,10 or fewer,32945
,,Jan 1 – Dec 31 2019,10 or fewer,10 or fewer,10 or fewer,33496
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,21222
,,Jan 1 – Dec 31 2021,10 or fewer,15,10 or fewer,25227
,≥ 15 and < 25 Years,Jan 1 – Dec 31 2018,31,28,13,25986
,,Jan 1 – Dec 31 2019,40,11,16,25771
,,Jan 1 – Dec 31 2020,74,10 or fewer,23,21359
,,Jan 1 – Dec 31 2021,66,35,28,24471
,≥ 25 and < 45 Years,Jan 1 – Dec 31 2018,151,39,23,55494
,,Jan 1 – Dec 31 2019,145,22,16,56096
,,Jan 1 – Dec 31 2020,178,19,22,50076
,,Jan 1 – Dec 31 2021,195,84,43,56167
,≥ 45 and < 65 Years,Jan 1 – Dec 31 2018,66,29,10 or fewer,46036
,,Jan 1 – Dec 31 2019,68,16,10 or fewer,46547
,,Jan 1 – Dec 31 2020,78,17,10 or fewer,41768
,,Jan 1 – Dec 31 2021,80,60,10 or fewer,46204
,65 Years or more,Jan 1 – Dec 31 2018,26,21,10 or fewer,44024
,,Jan 1 – Dec 31 2019,30,20,10 or fewer,46308
,,Jan 1 – Dec 31 2020,37,10 or fewer,10 or fewer,41341
,,Jan 1 – Dec 31 2021,44,124,10 or fewer,46657
,No value,Jan 1 – Dec 31 2018,10 or fewer,10 or fewer,10 or fewer,380
,,Jan 1 – Dec 31 2019,10 or fewer,10 or fewer,10 or fewer,395
,,Jan 1 – Dec 31 2020,10 or fewer,10 or fewer,10 or fewer,421
,,Jan 1 – Dec 31 2021,10 or fewer,10 or fewer,10 or fewer,401
,"Total: Total includes all data under the Washington bucket, including data from rows not currently displayed.",Jan 1 – Dec 31 2018,276,121,46,204199
,,Jan 1 – Dec 31 2019,283,79,43,207965
,,Jan 1 – Dec 31 2020,366,55,54,175649
,,Jan 1 – Dec 31 2021,384,315,79,198509
Oklahoma,Less than 15 Years,Jan 1 – Dec 31 2018,10 or fewer,23,10 or fewer,35867
,,Jan 1 – Dec 31 2019,10 or fewer,37,12,41277
,,Jan 1 – Dec 31 2020,10 or fewer,16,12,30212
,,Jan 1 – Dec 31 2021,10 or fewer,28,10 or fewer,37683
,≥ 15 and < 25 Years,Jan 1 – Dec 31 2018,10 or fewer,80,43,21087
,,Jan 1 – Dec 31 2019,11,98,51,24437
,,Jan 1 – Dec 31 2020,16,62,69,22566
,,Jan 1 – Dec 31 2021,24,65,75,25677
,≥ 25 and < 45 Years,Jan 1 – Dec 31 2018,72,179,71,41836
,,Jan 1 – Dec 31 2019,58,213,54,48800
