,,,Nov 5 – Nov 11,10 or fewer
,,,Nov 12 – Nov 18,10 or fewer
,,,Nov 19 – Nov 25,10 or fewer
,,,Nov 26 – Dec 2,10 or fewer
,,,Dec 3 – Dec 9,10 or fewer
,,,Dec 10 – Dec 16,10 or fewer
,,,Dec 17 – Dec 23,10 or fewer
,,,Dec 24 – Dec 30,10 or fewer
,Total,2023,Jan 1 – Jan 7,45747
,,,Jan 8 – Jan 14,42001
,,,Jan 15 – Jan 21,42362
,,,Jan 22 – Jan 28,41646
,,,Jan 29 – Feb 4,42031
,,,Feb 5 – Feb 11,43921
,,,Feb 12 – Feb 18,43936
,,,Feb 19 – Feb 25,44055
,,,Feb 26 – Mar 4,43574
,,,Mar 5 – Mar 11,43607
,,,Mar 12 – Mar 18,43808
,,,Mar 19 – Mar 25,45686
,,,Mar 26 – Apr 1,45089
,,,Apr 2 – Apr 8,43667
,,,Apr 9 – Apr 15,43888
,,,Apr 16 – Apr 22,44884
,,,Apr 23 – Apr 29,44243
,,,Apr 30 – May 6,44809
,,,May 7 – May 13,45062
,,,May 14 – May 20,45119
,,,May 21 – May 27,44553
,,,May 28 – Jun 3,44907
,,,Jun 4 – Jun 10,44731
,,,Jun 11 – Jun 17,44895
,,,Jun 18 – Jun 24,44098
,,,Jun 25 – Jul 1,44613
,,,Jul 2 – Jul 8,44394
,,,Jul 9 – Jul 15,44782
,,,Jul 16 – Jul 22,44862
,,,Jul 23 – Jul 29,44661
,,,Jul 30 – Aug 5,44087
,,,Aug 6 – Aug 12,44936
,,,Aug 13 – Aug 19,45383
,,,Aug 20 – Aug 26,45509
,,,Aug 27 – Sep 2,44466
,,,Sep 3 – Sep 9,47569
,,,Sep 10 – Sep 16,47527
,,,Sep 17 – Sep 23,46326
,,,Sep 24 – Sep 30,46489
,,,Oct 1 – Oct 7,46815
,,,Oct 8 – Oct 14,45858
,,,Oct 15 – Oct 21,45542
,,,Oct 22 – Oct 28,46666
,,,Oct 29 – Nov 4,46185
,,,Nov 5 – Nov 11,47997
,,,Nov 12 – Nov 18,48568
,,,Nov 19 – Nov 25,46296
,,,Nov 26 – Dec 2,49665
,,,Dec 3 – Dec 9,50844
,,,Dec 10 – Dec 16,51230
,,,Dec 17 – Dec 23,52407
,,,Dec 24 – Dec 30,54200
New York,Less than 1 Years,2023,Jan 1 – Jan 7,694
,,,Jan 8 – Jan 14,559
,,,Jan 15 – Jan 21,631
,,,Jan 22 – Jan 28,599
,,,Jan 29 – Feb 4,607
,,,Feb 5 – Feb 11,628
,,,Feb 12 – Feb 18,679
,,,Feb 19 – Feb 25,657
,,,Feb 26 – Mar 4,630
,,,Mar 5 – Mar 11,621
,,,Mar 12 – Mar 18,586
,,,Mar 19 – Mar 25,662
,,,Mar 26 – Apr 1,618
,,,Apr 2 – Apr 8,617
,,,Apr 9 – Apr 15,708
,,,Apr 16 – Apr 22,598
,,,Apr 23 – Apr 29,495
,,,Apr 30 – May 6,568
,,,May 7 – May 13,588
,,,May 14 – May 20,590
,,,May 21 – May 27,566
,,,May 28 – Jun 3,560
,,,Jun 4 – Jun 10,520
,,,Jun 11 – Jun 17,504
,,,Jun 18 – Jun 24,553
,,,Jun 25 – Jul 1,530
,,,Jul 2 – Jul 8,551
,,,Jul 9 – Jul 15,569
,,,Jul 16 – Jul 22,559
,,,Jul 23 – Jul 29,525
,,,Jul 30 – Aug 5,522
,,,Aug 6 – Aug 12,523
,,,Aug 13 – Aug 19,541
,,,Aug 20 – Aug 26,575
,,,Aug 27 – Sep 2,546
,,,Sep 3 – Sep 9,550
,,,Sep 10 – Sep 16,588
,,,Sep 17 – Sep 23,634
,,,Sep 24 – Sep 30,662
,,,Oct 1 – Oct 7,642
,,,Oct 8 – Oct 14,631
,,,Oct 15 – Oct 21,647
,,,Oct 22 – Oct 28,698
,,,Oct 29 – Nov 4,709
,,,Nov 5 – Nov 11,824
,,,Nov 12 – Nov 18,860
,,,Nov 19 – Nov 25,927
,,,Nov 26 – Dec 2,1038
,,,Dec 3 – Dec 9,873
,,,Dec 10 – Dec 16,960
,,,Dec 17 – Dec 23,1058
,,,Dec 24 – Dec 30,1131
,≥ 1 and < 5 Years,2023,Jan 1 – Jan 7,1630
,,,Jan 8 – Jan 14,1517
,,,Jan 15 – Jan 21,1587
,,,Jan 22 – Jan 28,1607
,,,Jan 29 – Feb 4,1753
,,,Feb 5 – Feb 11,1870
,,,Feb 12 – Feb 18,1944
,,,Feb 19 – Feb 25,1937
,,,Feb 26 – Mar 4,1736
,,,Mar 5 – Mar 11,1723
,,,Mar 12 – Mar 18,1834
,,,Mar 19 – Mar 25,1911
,,,Mar 26 – Apr 1,1843
,,,Apr 2 – Apr 8,1902
,,,Apr 9 – Apr 15,1804
,,,Apr 16 – Apr 22,1726
,,,Apr 23 – Apr 29,1659
,,,Apr 30 – May 6,1590
,,,May 7 – May 13,1744
,,,May 14 – May 20,1733
,,,May 21 – May 27,1680
,,,May 28 – Jun 3,1768
,,,Jun 4 – Jun 10,1623
,,,Jun 11 – Jun 17,1620
,,,Jun 18 – Jun 24,1663
,,,Jun 25 – Jul 1,1656
,,,Jul 2 – Jul 8,1687
,,,Jul 9 – Jul 15,1531
,,,Jul 16 – Jul 22,1594
,,,Jul 23 – Jul 29,1492
,,,Jul 30 – Aug 5,1521
,,,Aug 6 – Aug 12,1484
,,,Aug 13 – Aug 19,1493
,,,Aug 20 – Aug 26,1359
,,,Aug 27 – Sep 2,1381
,,,Sep 3 – Sep 9,1459
,,,Sep 10 – Sep 16,1416
,,,Sep 17 – Sep 23,1768
,,,Sep 24 – Sep 30,1762
,,,Oct 1 – Oct 7,1783
,,,Oct 8 – Oct 14,1643
,,,Oct 15 – Oct 21,1745
,,,Oct 22 – Oct 28,1963
,,,Oct 29 – Nov 4,1873
,,,Nov 5 – Nov 11,2128
,,,Nov 12 – Nov 18,2073
,,,Nov 19 – Nov 25,2209
,,,Nov 26 – Dec 2,2180
,,,Dec 3 – Dec 9,2209
,,,Dec 10 – Dec 16,2467
,,,Dec 17 – Dec 23,2432
,,,Dec 24 – Dec 30,2733
,≥ 5 and < 18 Years,2023,Jan 1 – Jan 7,3309
,,,Jan 8 – Jan 14,3390
,,,Jan 15 – Jan 21,3489
,,,Jan 22 – Jan 28,3530
,,,Jan 29 – Feb 4,3604
,,,Feb 5 – Feb 11,4019
,,,Feb 12 – Feb 18,4121
,,,Feb 19 – Feb 25,3350
,,,Feb 26 – Mar 4,3698
,,,Mar 5 – Mar 11,3836
,,,Mar 12 – Mar 18,3835
,,,Mar 19 – Mar 25,4250
,,,Mar 26 – Apr 1,4332
,,,Apr 2 – Apr 8,3643
,,,Apr 9 – Apr 15,3775
,,,Apr 16 – Apr 22,4081
,,,Apr 23 – Apr 29,4114
,,,Apr 30 – May 6,4106
,,,May 7 – May 13,4591
,,,May 14 – May 20,4400
,,,May 21 – May 27,4337
,,,May 28 – Jun 3,4167
,,,Jun 4 – Jun 10,3886
,,,Jun 11 – Jun 17,3819
,,,Jun 18 – Jun 24,3518
,,,Jun 25 – Jul 1,3412
,,,Jul 2 – Jul 8,3402
,,,Jul 9 – Jul 15,3383
,,,Jul 16 – Jul 22,3412
,,,Jul 23 – Jul 29,3343
,,,Jul 30 – Aug 5,3246
,,,Aug 6 – Aug 12,3147
,,,Aug 13 – Aug 19,3057
,,,Aug 20 – Aug 26,2969
,,,Aug 27 – Sep 2,2991
,,,Sep 3 – Sep 9,3142
,,,Sep 10 – Sep 16,3862
,,,Sep 17 – Sep 23,4303
,,,Sep 24 – Sep 30,4052
,,,Oct 1 – Oct 7,4303
,,,Oct 8 – Oct 14,3698
,,,Oct 15 – Oct 21,3816
,,,Oct 22 – Oct 28,4106
,,,Oct 29 – Nov 4,3729
,,,Nov 5 – Nov 11,3745
,,,Nov 12 – Nov 18,3909
,,,Nov 19 – Nov 25,3546
,,,Nov 26 – Dec 2,4033
,,,Dec 3 – Dec 9,4348
,,,Dec 10 – Dec 16,4708
,,,Dec 17 – Dec 23,4570
,,,Dec 24 – Dec 30,4116
,≥ 18 and < 50 Years,2023,Jan 1 – Jan 7,17064
,,,Jan 8 – Jan 14,16241
,,,Jan 15 – Jan 21,16145
,,,Jan 22 – Jan 28,16405
,,,Jan 29 – Feb 4,16250
,,,Feb 5 – Feb 11,17309
,,,Feb 12 – Feb 18,17151
,,,Feb 19 – Feb 25,17084
,,,Feb 26 – Mar 4,17051
,,,Mar 5 – Mar 11,16961
,,,Mar 12 – Mar 18,17206
,,,Mar 19 – Mar 25,17960
,,,Mar 26 – Apr 1,17858
,,,Apr 2 – Apr 8,17293
,,,Apr 9 – Apr 15,17701
,,,Apr 16 – Apr 22,18087
,,,Apr 23 – Apr 29,17747
,,,Apr 30 – May 6,18092
,,,May 7 – May 13,17876
,,,May 14 – May 20,18223
,,,May 21 – May 27,17866
,,,May 28 – Jun 3,18532
,,,Jun 4 – Jun 10,18520
,,,Jun 11 – Jun 17,18597
,,,Jun 18 – Jun 24,18556
,,,Jun 25 – Jul 1,18779
,,,Jul 2 – Jul 8,18905
,,,Jul 9 – Jul 15,19164
,,,Jul 16 – Jul 22,19082
,,,Jul 23 – Jul 29,19210
,,,Jul 30 – Aug 5,18398
,,,Aug 6 – Aug 12,18612
,,,Aug 13 – Aug 19,18771
,,,Aug 20 – Aug 26,18653
,,,Aug 27 – Sep 2,18507
,,,Sep 3 – Sep 9,18967
,,,Sep 10 – Sep 16,18814
,,,Sep 17 – Sep 23,18681
,,,Sep 24 – Sep 30,18401
,,,Oct 1 – Oct 7,19055
,,,Oct 8 – Oct 14,18014
,,,Oct 15 – Oct 21,18083
,,,Oct 22 – Oct 28,18173
,,,Oct 29 – Nov 4,17930
,,,Nov 5 – Nov 11,17927
,,,Nov 12 – Nov 18,18245
,,,Nov 19 – Nov 25,17125
,,,Nov 26 – Dec 2,18610
,,,Dec 3 – Dec 9,18400
,,,Dec 10 – Dec 16,18424
,,,Dec 17 – Dec 23,18479
,,,Dec 24 – Dec 30,19239
,≥ 50 and < 65 Years,2023,Jan 1 – Jan 7,8388
,,,Jan 8 – Jan 14,7463
,,,Jan 15 – Jan 21,7546
,,,Jan 22 – Jan 28,7363
,,,Jan 29 – Feb 4,7067
,,,Feb 5 – Feb 11,7636
,,,Feb 12 – Feb 18,7633
,,,Feb 19 – Feb 25,7525
,,,Feb 26 – Mar 4,7515
,,,Mar 5 – Mar 11,7662
,,,Mar 12 – Mar 18,7595
,,,Mar 19 – Mar 25,7734
,,,Mar 26 – Apr 1,7795
,,,Apr 2 – Apr 8,7800
,,,Apr 9 – Apr 15,8233
,,,Apr 16 – Apr 22,8168
,,,Apr 23 – Apr 29,7983
,,,Apr 30 – May 6,8086
,,,May 7 – May 13,8154
,,,May 14 – May 20,8261
,,,May 21 – May 27,8311
,,,May 28 – Jun 3,8495
,,,Jun 4 – Jun 10,8432
,,,Jun 11 – Jun 17,8557
,,,Jun 18 – Jun 24,8627
,,,Jun 25 – Jul 1,8812
,,,Jul 2 – Jul 8,8793
,,,Jul 9 – Jul 15,8925
,,,Jul 16 – Jul 22,8743
,,,Jul 23 – Jul 29,8572
,,,Jul 30 – Aug 5,8592
,,,Aug 6 – Aug 12,8834
,,,Aug 13 – Aug 19,8677
,,,Aug 20 – Aug 26,8572
,,,Aug 27 – Sep 2,8382
,,,Sep 3 – Sep 9,8624
,,,Sep 10 – Sep 16,8428
,,,Sep 17 – Sep 23,8261
,,,Sep 24 – Sep 30,8123
,,,Oct 1 – Oct 7,8556
,,,Oct 8 – Oct 14,7976
,,,Oct 15 – Oct 21,8033
,,,Oct 22 – Oct 28,8209
,,,Oct 29 – Nov 4,7719
,,,Nov 5 – Nov 11,8161
,,,Nov 12 – Nov 18,8265
,,,Nov 19 – Nov 25,7887
,,,Nov 26 – Dec 2,8339
,,,Dec 3 – Dec 9,8334
,,,Dec 10 – Dec 16,8495
,,,Dec 17 – Dec 23,8345
,,,Dec 24 – Dec 30,9114
,65 Years or more,2023,Jan 1 – Jan 7,11310
,,,Jan 8 – Jan 14,10192
,,,Jan 15 – Jan 21,10152
,,,Jan 22 – Jan 28,9922
,,,Jan 29 – Feb 4,9516
,,,Feb 5 – Feb 11,10338
,,,Feb 12 – Feb 18,10394
,,,Feb 19 – Feb 25,10274
,,,Feb 26 – Mar 4,10182
,,,Mar 5 – Mar 11,10152
,,,Mar 12 – Mar 18,10224
,,,Mar 19 – Mar 25,10659
,,,Mar 26 – Apr 1,10585
,,,Apr 2 – Apr 8,10783
,,,Apr 9 – Apr 15,11194
,,,Apr 16 – Apr 22,11031
,,,Apr 23 – Apr 29,10558
,,,Apr 30 – May 6,10803
,,,May 7 – May 13,11110
,,,May 14 – May 20,11087
,,,May 21 – May 27,11197
,,,May 28 – Jun 3,11321
,,,Jun 4 – Jun 10,11179
,,,Jun 11 – Jun 17,11416
,,,Jun 18 – Jun 24,11567
,,,Jun 25 – Jul 1,11639
,,,Jul 2 – Jul 8,11708
,,,Jul 9 – Jul 15,11729
,,,Jul 16 – Jul 22,11669
,,,Jul 23 – Jul 29,11524
,,,Jul 30 – Aug 5,11424
,,,Aug 6 – Aug 12,11940
,,,Aug 13 – Aug 19,11784
,,,Aug 20 – Aug 26,11625
,,,Aug 27 – Sep 2,11408
,,,Sep 3 – Sep 9,11771
,,,Sep 10 – Sep 16,11363
,,,Sep 17 – Sep 23,11322
,,,Sep 24 – Sep 30,11316
,,,Oct 1 – Oct 7,12015
,,,Oct 8 – Oct 14,11359
,,,Oct 15 – Oct 21,11467
,,,Oct 22 – Oct 28,11415
,,,Oct 29 – Nov 4,10970
,,,Nov 5 – Nov 11,11193
,,,Nov 12 – Nov 18,11563
,,,Nov 19 – Nov 25,11393
,,,Nov 26 – Dec 2,12042
,,,Dec 3 – Dec 9,11837
,,,Dec 10 – Dec 16,11787
,,,Dec 17 – Dec 23,11948
,,,Dec 24 – Dec 30,13134
,No value,2023,Jan 1 – Jan 7,10 or fewer
,,,Jan 8 – Jan 14,10 or fewer
,,,Jan 15 – Jan 21,10 or fewer
,,,Jan 22 – Jan 28,10 or fewer
,,,Jan 29 – Feb 4,10 or fewer
,,,Feb 5 – Feb 11,10 or fewer
,,,Feb 12 – Feb 18,10 or fewer
,,,Feb 19 – Feb 25,10 or fewer
,,,Feb 26 – Mar 4,10 or fewer
,,,Mar 5 – Mar 11,10 or fewer
,,,Mar 12 – Mar 18,10 or fewer
,,,Mar 19 – Mar 25,10 or fewer
,,,Mar 26 – Apr 1,10 or fewer
,,,Apr 2 – Apr 8,10 or fewer
,,,Apr 9 – Apr 15,10 or fewer
,,,Apr 16 – Apr 22,10 or fewer
,,,Apr 23 – Apr 29,10 or fewer
,,,Apr 30 – May 6,10 or fewer
,,,May 7 – May 13,10 or fewer
,,,May 14 – May 20,10 or fewer
,,,May 21 – May 27,10 or fewer
,,,May 28 – Jun 3,10 or fewer
,,,Jun 4 – Jun 10,10 or fewer
,,,Jun 11 – Jun 17,10 or fewer
,,,Jun 18 – Jun 24,10 or fewer
,,,Jun 25 – Jul 1,10 or fewer
,,,Jul 2 – Jul 8,10 or fewer
,,,Jul 9 – Jul 15,10 or fewer
,,,Jul 16 – Jul 22,10 or fewer
,,,Jul 23 – Jul 29,10 or fewer
,,,Jul 30 – Aug 5,10 or fewer
,,,Aug 6 – Aug 12,10 or fewer
,,,Aug 13 – Aug 19,10 or fewer
,,,Aug 20 – Aug 26,10 or fewer
,,,Aug 27 – Sep 2,10 or fewer
,,,Sep 3 – Sep 9,10 or fewer
,,,Sep 10 – Sep 16,10 or fewer
,,,Sep 17 – Sep 23,10 or fewer
,,,Sep 24 – Sep 30,10 or fewer
,,,Oct 1 – Oct 7,10 or fewer
,,,Oct 8 – Oct 14,10 or fewer
,,,Oct 15 – Oct 21,10 or fewer
,,,Oct 22 – Oct 28,10 or fewer
,,,Oct 29 – Nov 4,10 or fewer
,,,Nov 5 – Nov 11,10 or fewer
,,,Nov 12 – Nov 18,10 or fewer
,,,Nov 19 – Nov 25,10 or fewer
,,,Nov 26 – Dec 2,10 or fewer
,,,Dec 3 – Dec 9,10 or fewer
,,,Dec 10 – Dec 16,10 or fewer
,,,Dec 17 – Dec 23,10 or fewer
,,,Dec 24 – Dec 30,10 or fewer
,Total,2023,Jan 1 – Jan 7,42395
,,,Jan 8 – Jan 14,39362
,,,Jan 15 – Jan 21,39550
,,,Jan 22 – Jan 28,39427
,,,Jan 29 – Feb 4,38797
,,,Feb 5 – Feb 11,41800
,,,Feb 12 – Feb 18,41922
,,,Feb 19 – Feb 25,40828
,,,Feb 26 – Mar 4,40812
,,,Mar 5 – Mar 11,40955
,,,Mar 12 – Mar 18,41281
,,,Mar 19 – Mar 25,43176
,,,Mar 26 – Apr 1,43031
,,,Apr 2 – Apr 8,42038
,,,Apr 9 – Apr 15,43415
,,,Apr 16 – Apr 22,43691
,,,Apr 23 – Apr 29,42556
,,,Apr 30 – May 6,43245
,,,May 7 – May 13,44063
,,,May 14 – May 20,44294
,,,May 21 – May 27,43957
,,,May 28 – Jun 3,44843
,,,Jun 4 – Jun 10,44160
,,,Jun 11 – Jun 17,44513
,,,Jun 18 – Jun 24,44484
,,,Jun 25 – Jul 1,44828
,,,Jul 2 – Jul 8,45046
,,,Jul 9 – Jul 15,45301
,,,Jul 16 – Jul 22,45059
,,,Jul 23 – Jul 29,44666
,,,Jul 30 – Aug 5,43703
,,,Aug 6 – Aug 12,44540
,,,Aug 13 – Aug 19,44323
,,,Aug 20 – Aug 26,43753
,,,Aug 27 – Sep 2,43215
,,,Sep 3 – Sep 9,44513
,,,Sep 10 – Sep 16,44471
,,,Sep 17 – Sep 23,44969
,,,Sep 24 – Sep 30,44316
,,,Oct 1 – Oct 7,46354
,,,Oct 8 – Oct 14,43321
,,,Oct 15 – Oct 21,43791
,,,Oct 22 – Oct 28,44564
,,,Oct 29 – Nov 4,42930
,,,Nov 5 – Nov 11,43978
,,,Nov 12 – Nov 18,44915
,,,Nov 19 – Nov 25,43087
,,,Nov 26 – Dec 2,46243
,,,Dec 3 – Dec 9,46001
,,,Dec 10 – Dec 16,46841
,,,Dec 17 – Dec 23,46832
,,,Dec 24 – Dec 30,49467
Virginia,Less than 1 Years,2023,Jan 1 – Jan 7,822
,,,Jan 8 – Jan 14,653
,,,Jan 15 – Jan 21,698
,,,Jan 22 – Jan 28,722
,,,Jan 29 – Feb 4,763
,,,Feb 5 – Feb 11,741
,,,Feb 12 – Feb 18,688
,,,Feb 19 – Feb 25,652
,,,Feb 26 – Mar 4,657
,,,Mar 5 – Mar 11,701
,,,Mar 12 – Mar 18,728
,,,Mar 19 – Mar 25,727
,,,Mar 26 – Apr 1,707
,,,Apr 2 – Apr 8,672
,,,Apr 9 – Apr 15,697
,,,Apr 16 – Apr 22,667
,,,Apr 23 – Apr 29,616
,,,Apr 30 – May 6,633
,,,May 7 – May 13,724
,,,May 14 – May 20,674
,,,May 21 – May 27,635
,,,May 28 – Jun 3,686
,,,Jun 4 – Jun 10,682
,,,Jun 11 – Jun 17,671
,,,Jun 18 – Jun 24,665
,,,Jun 25 – Jul 1,636
,,,Jul 2 – Jul 8,591
,,,Jul 9 – Jul 15,580
,,,Jul 16 – Jul 22,571
,,,Jul 23 – Jul 29,566
,,,Jul 30 – Aug 5,582
,,,Aug 6 – Aug 12,618
,,,Aug 13 – Aug 19,669
,,,Aug 20 – Aug 26,703
,,,Aug 27 – Sep 2,721
,,,Sep 3 – Sep 9,758
,,,Sep 10 – Sep 16,781
,,,Sep 17 – Sep 23,770
,,,Sep 24 – Sep 30,818
,,,Oct 1 – Oct 7,819
,,,Oct 8 – Oct 14,902
,,,Oct 15 – Oct 21,894
,,,Oct 22 – Oct 28,1024
,,,Oct 29 – Nov 4,994
,,,Nov 5 – Nov 11,1170
,,,Nov 12 – Nov 18,1233
,,,Nov 19 – Nov 25,1148
,,,Nov 26 – Dec 2,1166
,,,Dec 3 – Dec 9,1131
,,,Dec 10 – Dec 16,1098
,,,Dec 17 – Dec 23,1203
,,,Dec 24 – Dec 30,1218
,≥ 1 and < 5 Years,2023,Jan 1 – Jan 7,1724
,,,Jan 8 – Jan 14,1609
,,,Jan 15 – Jan 21,1728
,,,Jan 22 – Jan 28,1846
,,,Jan 29 – Feb 4,1984
,,,Feb 5 – Feb 11,2014
,,,Feb 12 – Feb 18,1983
,,,Feb 19 – Feb 25,2021
,,,Feb 26 – Mar 4,2000
,,,Mar 5 – Mar 11,2017
,,,Mar 12 – Mar 18,2045
,,,Mar 19 – Mar 25,2077
,,,Mar 26 – Apr 1,2038
,,,Apr 2 – Apr 8,1948
,,,Apr 9 – Apr 15,1932
,,,Apr 16 – Apr 22,1933
,,,Apr 23 – Apr 29,1921
,,,Apr 30 – May 6,1894
,,,May 7 – May 13,1966
,,,May 14 – May 20,1942
,,,May 21 – May 27,2002
,,,May 28 – Jun 3,2031
,,,Jun 4 – Jun 10,1940
,,,Jun 11 – Jun 17,1873
,,,Jun 18 – Jun 24,1786
,,,Jun 25 – Jul 1,1663
,,,Jul 2 – Jul 8,1726
,,,Jul 9 – Jul 15,1635
,,,Jul 16 – Jul 22,1631
,,,Jul 23 – Jul 29,1645
,,,Jul 30 – Aug 5,1530
,,,Aug 6 – Aug 12,1572
,,,Aug 13 – Aug 19,1574
,,,Aug 20 – Aug 26,1645
,,,Aug 27 – Sep 2,1742
,,,Sep 3 – Sep 9,1867
,,,Sep 10 – Sep 16,1921
,,,Sep 17 – Sep 23,1990
,,,Sep 24 – Sep 30,1999
,,,Oct 1 – Oct 7,2126
,,,Oct 8 – Oct 14,2137
,,,Oct 15 – Oct 21,2263
,,,Oct 22 – Oct 28,2371
,,,Oct 29 – Nov 4,2326
,,,Nov 5 – Nov 11,2542
,,,Nov 12 – Nov 18,2514
,,,Nov 19 – Nov 25,2524
,,,Nov 26 – Dec 2,2435
,,,Dec 3 – Dec 9,2446
,,,Dec 10 – Dec 16,2464
,,,Dec 17 – Dec 23,2626
,,,Dec 24 – Dec 30,2662
,≥ 5 and < 18 Years,2023,Jan 1 – Jan 7,3492
,,,Jan 8 – Jan 14,3429
,,,Jan 15 – Jan 21,3759
,,,Jan 22 – Jan 28,3932
,,,Jan 29 – Feb 4,4215
,,,Feb 5 – Feb 11,4537
,,,Feb 12 – Feb 18,4327
,,,Feb 19 – Feb 25,4379
,,,Feb 26 – Mar 4,4459
,,,Mar 5 – Mar 11,4572
,,,Mar 12 – Mar 18,4454
,,,Mar 19 – Mar 25,4867
,,,Mar 26 – Apr 1,4671
,,,Apr 2 – Apr 8,3678
,,,Apr 9 – Apr 15,4239
,,,Apr 16 – Apr 22,4796
,,,Apr 23 – Apr 29,4622
,,,Apr 30 – May 6,5015
,,,May 7 – May 13,4917
,,,May 14 – May 20,4677
,,,May 21 – May 27,4788
,,,May 28 – Jun 3,4311
,,,Jun 4 – Jun 10,4146
,,,Jun 11 – Jun 17,3925
,,,Jun 18 – Jun 24,3376
,,,Jun 25 – Jul 1,3354
,,,Jul 2 – Jul 8,3254
,,,Jul 9 – Jul 15,3309
,,,Jul 16 – Jul 22,3240
,,,Jul 23 – Jul 29,3081
,,,Jul 30 – Aug 5,3092
,,,Aug 6 – Aug 12,3193
,,,Aug 13 – Aug 19,3279
,,,Aug 20 – Aug 26,3738
,,,Aug 27 – Sep 2,4154
,,,Sep 3 – Sep 9,4209
,,,Sep 10 – Sep 16,4634
,,,Sep 17 – Sep 23,4636
,,,Sep 24 – Sep 30,4423
,,,Oct 1 – Oct 7,4697
,,,Oct 8 – Oct 14,4421
,,,Oct 15 – Oct 21,4648
,,,Oct 22 – Oct 28,4868
,,,Oct 29 – Nov 4,4773
,,,Nov 5 – Nov 11,4808
,,,Nov 12 – Nov 18,5090
,,,Nov 19 – Nov 25,4176
,,,Nov 26 – Dec 2,4767
,,,Dec 3 – Dec 9,5348
,,,Dec 10 – Dec 16,5499
,,,Dec 17 – Dec 23,5259
,,,Dec 24 – Dec 30,4129
,≥ 18 and < 50 Years,2023,Jan 1 – Jan 7,17741
,,,Jan 8 – Jan 14,16375
,,,Jan 15 – Jan 21,16633
,,,Jan 22 – Jan 28,16744
,,,Jan 29 – Feb 4,16412
,,,Feb 5 – Feb 11,17134
,,,Feb 12 – Feb 18,16949
,,,Feb 19 – Feb 25,17318
,,,Feb 26 – Mar 4,17125
,,,Mar 5 – Mar 11,16640
,,,Mar 12 – Mar 18,16948
,,,Mar 19 – Mar 25,17325
,,,Mar 26 – Apr 1,17087
,,,Apr 2 – Apr 8,16670
,,,Apr 9 – Apr 15,16886
,,,Apr 16 – Apr 22,17395
,,,Apr 23 – Apr 29,17406
,,,Apr 30 – May 6,17347
,,,May 7 – May 13,17377
,,,May 14 – May 20,17428
,,,May 21 – May 27,17576
,,,May 28 – Jun 3,17567
,,,Jun 4 – Jun 10,17815
,,,Jun 11 – Jun 17,18373
,,,Jun 18 – Jun 24,17898
,,,Jun 25 – Jul 1,17888
,,,Jul 2 – Jul 8,17803
,,,Jul 9 – Jul 15,18567
,,,Jul 16 – Jul 22,18103
,,,Jul 23 – Jul 29,18489
,,,Jul 30 – Aug 5,18030
,,,Aug 6 – Aug 12,18227
,,,Aug 13 – Aug 19,18293
,,,Aug 20 – Aug 26,18380
,,,Aug 27 – Sep 2,18232
,,,Sep 3 – Sep 9,18951
,,,Sep 10 – Sep 16,18395
,,,Sep 17 – Sep 23,17956
,,,Sep 24 – Sep 30,17950
,,,Oct 1 – Oct 7,18243
,,,Oct 8 – Oct 14,17882
,,,Oct 15 – Oct 21,17493
,,,Oct 22 – Oct 28,17989
,,,Oct 29 – Nov 4,17704
,,,Nov 5 – Nov 11,18856
,,,Nov 12 – Nov 18,18548
,,,Nov 19 – Nov 25,17379
,,,Nov 26 – Dec 2,19569
,,,Dec 3 – Dec 9,19340
,,,Dec 10 – Dec 16,19259
,,,Dec 17 – Dec 23,19802
,,,Dec 24 – Dec 30,20344
,≥ 50 and < 65 Years,2023,Jan 1 – Jan 7,8233
,,,Jan 8 – Jan 14,7450
,,,Jan 15 – Jan 21,7278
,,,Jan 22 – Jan 28,7270
,,,Jan 29 – Feb 4,7307
,,,Feb 5 – Feb 11,7594
,,,Feb 12 – Feb 18,7529
,,,Feb 19 – Feb 25,7578
,,,Feb 26 – Mar 4,7542
,,,Mar 5 – Mar 11,7484
,,,Mar 12 – Mar 18,7393
,,,Mar 19 – Mar 25,7615
,,,Mar 26 – Apr 1,7310
,,,Apr 2 – Apr 8,7491
,,,Apr 9 – Apr 15,7576
,,,Apr 16 – Apr 22,7717
,,,Apr 23 – Apr 29,7490
,,,Apr 30 – May 6,7545
,,,May 7 – May 13,7678
,,,May 14 – May 20,7724
,,,May 21 – May 27,7616
,,,May 28 – Jun 3,7727
,,,Jun 4 – Jun 10,7763
,,,Jun 11 – Jun 17,7890
,,,Jun 18 – Jun 24,8026
,,,Jun 25 – Jul 1,7842
,,,Jul 2 – Jul 8,7906
,,,Jul 9 – Jul 15,7937
,,,Jul 16 – Jul 22,8202
,,,Jul 23 – Jul 29,7892
,,,Jul 30 – Aug 5,7846
,,,Aug 6 – Aug 12,8022
,,,Aug 13 – Aug 19,8173
,,,Aug 20 – Aug 26,8129
,,,Aug 27 – Sep 2,7900
,,,Sep 3 – Sep 9,8415
,,,Sep 10 – Sep 16,7992
,,,Sep 17 – Sep 23,7827
,,,Sep 24 – Sep 30,7836
,,,Oct 1 – Oct 7,7775
,,,Oct 8 – Oct 14,7730
,,,Oct 15 – Oct 21,7541
,,,Oct 22 – Oct 28,7848
,,,Oct 29 – Nov 4,7775
,,,Nov 5 – Nov 11,8200
,,,Nov 12 – Nov 18,8396
,,,Nov 19 – Nov 25,7746
,,,Nov 26 – Dec 2,8414
