Session Title,All ED Encounters by State Week Age 2025-2026,,,
Session ID,2792321,,,
Data Model,ED Encounters,,,
Population Base,All ED Encounters,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,Country of Residence: United States of America,,,
Session Date Range,12/29/2024 - 1/14/2026 (Based On Arrival Date),,,
Measure,Number of ED Encounters,,,
Export User,Stephanie Perniciaro,,,
Date of Export,1/22/2026,,,
,,,,
,,,,
,,,,Number of ED Encounters
State of Residence,Age at Time of Visit,Year,Week,
Florida,Less than 1 Years,2024 – 2025,Dec 29 – Jan 4,2729
,,2025,Jan 5 – Jan 11,2087
,,,Jan 12 – Jan 18,2038
,,,Jan 19 – Jan 25,2035
,,,Jan 26 – Feb 1,2263
,,,Feb 2 – Feb 8,2269
,,,Feb 9 – Feb 15,2086
,,,Feb 16 – Feb 22,1955
,,,Feb 23 – Mar 1,1969
,,,Mar 2 – Mar 8,2021
,,,Mar 9 – Mar 15,2039
,,,Mar 16 – Mar 22,2126
,,,Mar 23 – Mar 29,2016
,,,Mar 30 – Apr 5,2099
,,,Apr 6 – Apr 12,1935
,,,Apr 13 – Apr 19,1955
,,,Apr 20 – Apr 26,2146
,,,Apr 27 – May 3,2067
,,,May 4 – May 10,1878
,,,May 11 – May 17,1952
,,,May 18 – May 24,2143
,,,May 25 – May 31,2006
,,,Jun 1 – Jun 7,1971
,,,Jun 8 – Jun 14,1912
,,,Jun 15 – Jun 21,1878
,,,Jun 22 – Jun 28,1976
,,,Jun 29 – Jul 5,1811
,,,Jul 6 – Jul 12,1939
,,,Jul 13 – Jul 19,1887
,,,Jul 20 – Jul 26,2043
,,,Jul 27 – Aug 2,1914
,,,Aug 3 – Aug 9,1978
,,,Aug 10 – Aug 16,2014
,,,Aug 17 – Aug 23,2311
,,,Aug 24 – Aug 30,2466
,,,Aug 31 – Sep 6,2435
,,,Sep 7 – Sep 13,2166
,,,Sep 14 – Sep 20,2149
,,,Sep 21 – Sep 27,2138
,,,Sep 28 – Oct 4,2047
,,,Oct 5 – Oct 11,2147
,,,Oct 12 – Oct 18,2129
,,,Oct 19 – Oct 25,2159
,,,Oct 26 – Nov 1,2136
,,,Nov 2 – Nov 8,2358
,,,Nov 9 – Nov 15,2291
,,,Nov 16 – Nov 22,2374
,,,Nov 23 – Nov 29,2397
,,,Nov 30 – Dec 6,2399
,,,Dec 7 – Dec 13,2220
,,,Dec 14 – Dec 20,2315
,,,Dec 21 – Dec 27,2593
,,2025 – 2026,Dec 28 – Jan 3,2628
,,2026,Jan 4 – Jan 10,1827
,,,Jan 11 – Jan 14,10 or fewer
,≥ 1 and < 5 Years,2024 – 2025,Dec 29 – Jan 4,6177
,,2025,Jan 5 – Jan 11,5291
,,,Jan 12 – Jan 18,6044
,,,Jan 19 – Jan 25,5951
,,,Jan 26 – Feb 1,6463
,,,Feb 2 – Feb 8,6298
,,,Feb 9 – Feb 15,5883
,,,Feb 16 – Feb 22,5542
,,,Feb 23 – Mar 1,5489
,,,Mar 2 – Mar 8,5713
,,,Mar 9 – Mar 15,5945
,,,Mar 16 – Mar 22,5619
,,,Mar 23 – Mar 29,5630
,,,Mar 30 – Apr 5,5312
,,,Apr 6 – Apr 12,5412
,,,Apr 13 – Apr 19,5480
,,,Apr 20 – Apr 26,5586
,,,Apr 27 – May 3,5614
,,,May 4 – May 10,5391
,,,May 11 – May 17,5419
,,,May 18 – May 24,5605
,,,May 25 – May 31,5457
,,,Jun 1 – Jun 7,5253
,,,Jun 8 – Jun 14,4946
,,,Jun 15 – Jun 21,4778
,,,Jun 22 – Jun 28,4611
,,,Jun 29 – Jul 5,4345
,,,Jul 6 – Jul 12,4385
,,,Jul 13 – Jul 19,4359
,,,Jul 20 – Jul 26,4370
,,,Jul 27 – Aug 2,4471
,,,Aug 3 – Aug 9,4273
,,,Aug 10 – Aug 16,4370
,,,Aug 17 – Aug 23,5113
,,,Aug 24 – Aug 30,5415
,,,Aug 31 – Sep 6,5487
,,,Sep 7 – Sep 13,5144
,,,Sep 14 – Sep 20,5327
,,,Sep 21 – Sep 27,5528
,,,Sep 28 – Oct 4,5606
,,,Oct 5 – Oct 11,5845
,,,Oct 12 – Oct 18,5914
,,,Oct 19 – Oct 25,6042
,,,Oct 26 – Nov 1,5764
,,,Nov 2 – Nov 8,6185
,,,Nov 9 – Nov 15,6165
,,,Nov 16 – Nov 22,6232
,,,Nov 23 – Nov 29,6292
,,,Nov 30 – Dec 6,5664
,,,Dec 7 – Dec 13,5878
,,,Dec 14 – Dec 20,6238
,,,Dec 21 – Dec 27,6993
,,2025 – 2026,Dec 28 – Jan 3,6031
,,2026,Jan 4 – Jan 10,4336
,,,Jan 11 – Jan 14,10 or fewer
,≥ 5 and < 18 Years,2024 – 2025,Dec 29 – Jan 4,8902
,,2025,Jan 5 – Jan 11,9807
,,,Jan 12 – Jan 18,11889
,,,Jan 19 – Jan 25,11602
,,,Jan 26 – Feb 1,13614
,,,Feb 2 – Feb 8,13479
,,,Feb 9 – Feb 15,12403
,,,Feb 16 – Feb 22,11194
,,,Feb 23 – Mar 1,11279
,,,Mar 2 – Mar 8,11912
,,,Mar 9 – Mar 15,11496
,,,Mar 16 – Mar 22,9254
,,,Mar 23 – Mar 29,10332
,,,Mar 30 – Apr 5,10909
,,,Apr 6 – Apr 12,11352
,,,Apr 13 – Apr 19,10945
,,,Apr 20 – Apr 26,11473
,,,Apr 27 – May 3,11234
,,,May 4 – May 10,10858
,,,May 11 – May 17,10535
,,,May 18 – May 24,10463
,,,May 25 – May 31,9295
,,,Jun 1 – Jun 7,8324
,,,Jun 8 – Jun 14,7665
,,,Jun 15 – Jun 21,7429
,,,Jun 22 – Jun 28,7453
,,,Jun 29 – Jul 5,6981
,,,Jul 6 – Jul 12,7169
,,,Jul 13 – Jul 19,7085
,,,Jul 20 – Jul 26,7102
,,,Jul 27 – Aug 2,7387
,,,Aug 3 – Aug 9,7146
,,,Aug 10 – Aug 16,8338
,,,Aug 17 – Aug 23,10629
,,,Aug 24 – Aug 30,11652
,,,Aug 31 – Sep 6,10797
,,,Sep 7 – Sep 13,10356
,,,Sep 14 – Sep 20,10908
,,,Sep 21 – Sep 27,11071
,,,Sep 28 – Oct 4,10977
