Session Title,Heat only Yearly by County 2018-2025 FLKS,,
Session ID,2792484,,
Data Model,Patients,,
Population Base,All Patients,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,State of Residence: STATES_FL_KS,"Encounter Type: Emergency, Emergency to Inpatient",
Session Date Range,1/1/2018 - 12/31/2025,,
Measure,Number of Patients,,
Export User,Stephanie Perniciaro,,
Date of Export,1/22/2026,,
,,,
,,,
,Diagnosis (Encounter),Heat,"Total: Total includes all data, including data from columns not currently displayed."
Year,County of Residence,,
,"GREENWOOD, KS",10 or fewer,39
,"QUITMAN, GA",10 or fewer,18
,"TREUTLEN, GA",10 or fewer,25
,"SHOSHONE, ID",10 or fewer,41
,"WILSON, KS",10 or fewer,33
,"RUSSELL, KS",10 or fewer,25
,"BOUNDARY, ID",10 or fewer,34
,"LEWIS, ID",10 or fewer,48
,"ELLSWORTH, KS",10 or fewer,14
,"BUTTE, ID",10 or fewer,26
,"CHATTAHOOCHEE, GA",10 or fewer,24
,"CLOUD, KS",10 or fewer,32
,"GLASCOCK, GA",10 or fewer,10 or fewer
,"SCHLEY, GA",10 or fewer,18
,"DECATUR, KS",10 or fewer,29
,"MARION, KS",10 or fewer,23
,"SHERIDAN, KS",10 or fewer,13
,"WHEELER, GA",10 or fewer,16
,"PRATT, KS",10 or fewer,18
,"MORTON, KS",10 or fewer,17
,"NORTON, KS",10 or fewer,23
,"EDWARDS, KS",10 or fewer,10 or fewer
,"PHILLIPS, KS",10 or fewer,18
,"REPUBLIC, KS",10 or fewer,22
,"GRANT, KS",10 or fewer,21
,"SMITH, KS",10 or fewer,23
,"OTTAWA, KS",10 or fewer,15
,"STEWART, GA",10 or fewer,18
,"CHEYENNE, KS",10 or fewer,17
,"GOVE, KS",10 or fewer,17
,"CHASE, KS",10 or fewer,21
,"SCOTT, KS",10 or fewer,11
,"ROOKS, KS",10 or fewer,13
,"KINGMAN, KS",10 or fewer,15
,"STEVENS, KS",10 or fewer,10 or fewer
,"MITCHELL, KS",10 or fewer,18
,"JEWELL, KS",10 or fewer,14
,"GRAY, KS",10 or fewer,12
,"NESS, KS",10 or fewer,10 or fewer
,"CHAUTAUQUA, KS",10 or fewer,16
,"WALLACE, KS",10 or fewer,11
,"HARPER, KS",10 or fewer,10 or fewer
,"BARBER, KS",10 or fewer,10 or fewer
,"MEADE, KS",10 or fewer,10 or fewer
,"LINCOLN, KS",10 or fewer,10 or fewer
,"KEARNY, KS",10 or fewer,10 or fewer
,"WEBSTER, GA",10 or fewer,10 or fewer
,"HAMILTON, KS",10 or fewer,11
,"ELK, KS",10 or fewer,10 or fewer
,"OSBORNE, KS",10 or fewer,10 or fewer
,"TREGO, KS",10 or fewer,10 or fewer
,"HASKELL, KS",10 or fewer,10 or fewer
,"GREELEY, KS",10 or fewer,10 or fewer
,"GRAHAM, KS",10 or fewer,10 or fewer
,"WICHITA, KS",10 or fewer,10 or fewer
,"STANTON, KS",10 or fewer,10 or fewer
,"LANE, KS",10 or fewer,10 or fewer
,"KIOWA, KS",10 or fewer,10 or fewer
,"HODGEMAN, KS",10 or fewer,10 or fewer
,"CLARK, KS",10 or fewer,10 or fewer
,"COMANCHE, KS",10 or fewer,10 or fewer
,"CLARK, ID",10 or fewer,10 or fewer
,"KALAWAO, HI",10 or fewer,10 or fewer
,None of the above,91,122640
,Total,3259,3176603
Jan 1 – Dec 31 2019,"COOK, IL",87,194348
,"BROWARD, FL",99,176504
,"ORANGE, FL",15,26152
,"LEE, FL",194,132673
,"FULTON, GA",152,136503
,"DUVAL, FL",71,59054
,"HONOLULU, HI",74,129457
,"HILLSBOROUGH, FL",41,60552
,"MIAMI-DADE, FL",39,100645
,"MARION, IN",92,123086
,"COBB, GA",115,106415
,"DEKALB, GA",54,59672
,"ADA, ID",42,49100
,"VOLUSIA, FL",10 or fewer,6131
,"LAKE, FL",10 or fewer,5021
,"OSCEOLA, FL",10 or fewer,16382
,"POLK, IA",65,49146
,"POLK, FL",11,10417
,"LAKE, IN",31,55186
,"GWINNETT, GA",23,34286
,"SEMINOLE, FL",10 or fewer,5642
,"WINNEBAGO, IL",44,62406
,"ALLEN, IN",30,46077
,"LAKE, IL",12,20018
,"JOHNSON, KS",36,29464
,"DUPAGE, IL",10 or fewer,15991
,"MARION, FL",10 or fewer,9069
,"LINN, IA",60,42853
,"ALACHUA, FL",29,39696
,"KANE, IL",12,14084
,"PINELLAS, FL",12,7234
,"HALL, GA",33,39754
,"PASCO, FL",10 or fewer,6650
,"CANYON, ID",31,23185
,"PEORIA, IL",62,38853
,"CHAMPAIGN, IL",41,35505
,"SHAWNEE, KS",65,37946
,"DOUGLAS, GA",40,34791
,"PAULDING, GA",46,33468
,"COLLIER, FL",10 or fewer,6229
,"SAINT LUCIE, FL",10 or fewer,4245
,"PALM BEACH, FL",10 or fewer,10377
,"VANDERBURGH, IN",40,27480
,"LOWNDES, GA",52,26562
,"WYANDOTTE, KS",16,20961
,"MCLEAN, IL",15,16449
,"ROCK ISLAND, IL",37,27431
,"SAINT CLAIR, IL",13,20194
,"WILL, IL",11,10072
,"CLAYTON, GA",11,20861
,"TAZEWELL, IL",33,24031
,"SAINT JOHNS, FL",10 or fewer,2974
,"MCHENRY, IL",10 or fewer,8734
,"CLARK, IN",14,12109
,"CHEROKEE, GA",21,16466
,"SANGAMON, IL",32,22412
,"CLAY, FL",11,3806
,"SUMTER, FL",10 or fewer,2247
,"JOHNSON, IA",17,12832
,"FLAGLER, FL",10 or fewer,1411
,"HENRY, GA",14,13669
,"ST JOSEPH, IN",10 or fewer,2151
,"MADISON, IL",27,16172
,"HAWAII, HI",10 or fewer,9556
,"LA SALLE, IL",26,16099
,"SCOTT, IA",22,16049
,"VERMILION, IL",36,22016
,"MARTIN, FL",10 or fewer,1611
,"TWIN FALLS, ID",20,15570
,"BREVARD, FL",10 or fewer,5503
,"TROUP, GA",45,20805
,"NASSAU, FL",11,6201
,"INDIAN RIVER, FL",10 or fewer,1631
,"BLACK HAWK, IA",10 or fewer,12870
,"JOHNSON, IN",14,13018
,"BIBB, GA",10 or fewer,1547
,"BARROW, GA",15,13458
,"WOODBURY, IA",20,13648
,"KENDALL, IL",10 or fewer,9044
,"BARTHOLOMEW, IN",10 or fewer,9173
,"FLOYD, GA",10 or fewer,1610
,"SPALDING, GA",32,16958
,"MADISON, IN",10 or fewer,2540
,"MACON, IL",28,16775
,"HIGHLANDS, FL",10 or fewer,1698
,"FLOYD, IN",17,9851
,"BANNOCK, ID",10 or fewer,7631
,"HAMILTON, IN",10 or fewer,8727
,"DUBUQUE, IA",23,11039
,"CITRUS, FL",10 or fewer,2396
,"JACKSON, GA",10 or fewer,9359
,"KAUAI, HI",10 or fewer,11957
,"WHITFIELD, GA",10 or fewer,2519
,"HOWARD, IN",10 or fewer,11353
,"HERNANDO, FL",10 or fewer,2137
,"FORSYTH, GA",10 or fewer,6005
,"LEON, FL",10 or fewer,1400
,"PORTER, IN",10 or fewer,8065
,"KNOX, IL",10 or fewer,9898
,"BOONE, IL",10 or fewer,10007
,"BARTOW, GA",10 or fewer,5166
,"WAYNE, IN",10 or fewer,1301
,"DEARBORN, IN",10 or fewer,5550
,"POLK, GA",10 or fewer,2701
,"WARRICK, IN",12,7686
,"HOUSTON, GA",10 or fewer,1041
,"DALLAS, IA",10 or fewer,5575
,"KNOX, IN",21,9933
,"LEAVENWORTH, KS",16,8619
,"NOBLE, IN",10 or fewer,7854
,"CARROLL, GA",15,6657
,"GORDON, GA",10 or fewer,1176
,"KOSCIUSKO, IN",10 or fewer,6626
,"HABERSHAM, GA",10 or fewer,4531
,"MUSCATINE, IA",10 or fewer,8121
,"CLARKE, GA",10 or fewer,1556
,"WALKER, GA",10 or fewer,5902
,"MARSHALL, IA",10 or fewer,7087
,"LEVY, FL",10 or fewer,6066
,"RICHMOND, GA",10 or fewer,1244
,"ELMORE, ID",10 or fewer,7070
,"NEWTON, GA",10 or fewer,4481
,"CHARLOTTE, FL",10 or fewer,3810
,"WEBSTER, IA",12,6904
,"HENRY, IL",16,6975
,"COWETA, GA",10 or fewer,4323
,"CATOOSA, GA",10 or fewer,5541
,"HUNTINGTON, IN",10 or fewer,6104
,"HANCOCK, IN",10 or fewer,4807
,"LIVINGSTON, IL",16,6483
,"BALDWIN, GA",10 or fewer,283
,"PUTNAM, FL",10 or fewer,2837
,"EFFINGHAM, IL",15,4340
,"WOODFORD, IL",10 or fewer,3987
,"WALTON, GA",10 or fewer,3625
,"WHITLEY, IN",10 or fewer,5641
,"BUTTS, GA",13,6290
,"GIBSON, IN",10 or fewer,3495
,"ROCKDALE, GA",10 or fewer,3849
,"LUMPKIN, GA",10 or fewer,5080
,"SARASOTA, FL",10 or fewer,2987
,"WABASH, IN",10 or fewer,5389
,"MANATEE, FL",10 or fewer,2628
,"COLUMBIA, FL",10 or fewer,3498
,"CLINTON, IL",10 or fewer,3901
,"MURRAY, GA",10 or fewer,842
,"MARSHALL, IN",10 or fewer,459
,"WHITE, GA",10 or fewer,4696
,"WARREN, IA",10 or fewer,4025
,"FAYETTE, GA",10 or fewer,3462
,"ELKHART, IN",10 or fewer,1458
,"LAGRANGE, IN",10 or fewer,4436
,"PAYETTE, ID",10 or fewer,3977
,"HARRISON, IN",10 or fewer,3028
,"JEROME, ID",10 or fewer,4336
,"HENDRY, FL",12,3768
,"BUREAU, IL",10 or fewer,1199
,"PEACH, GA",10 or fewer,210
,"BLAINE, ID",10 or fewer,3338
,"CHATTOOGA, GA",10 or fewer,660
,"OGLE, IL",10 or fewer,3875
,"MACOUPIN, IL",10 or fewer,3412
,"CAMDEN, GA",10 or fewer,1841
,"FRANKLIN, GA",10 or fewer,1151
,"GEARY, KS",10 or fewer,498
,"DAWSON, GA",10 or fewer,2640
,"BERRIEN, GA",12,4491
,"FAYETTE, IN",10 or fewer,508
,"HENDRICKS, IN",10 or fewer,2898
,"POSEY, IN",10 or fewer,3251
,"HART, GA",10 or fewer,1365
,"HARDEE, FL",10 or fewer,230
,"MONTGOMERY, IL",10 or fewer,2816
,"DEKALB, IL",10 or fewer,2220
,"BARTON, KS",10 or fewer,104
,"BANKS, GA",10 or fewer,2531
,"COLUMBIA, GA",10 or fewer,929
,"POTTAWATTAMIE, IA",10 or fewer,2793
,"MAUI, HI",10 or fewer,3608
,"WARREN, IL",13,3579
,"CLINTON, IA",10 or fewer,1445
,"BENTON, IA",10 or fewer,2715
,"STEPHENS, GA",10 or fewer,1705
,"SUWANNEE, FL",10 or fewer,2094
,"GREENE, GA",10 or fewer,271
,"JASPER, IA",10 or fewer,1740
,"DELAWARE, IN",10 or fewer,748
,"RICHLAND, IL",10 or fewer,683
,"JONES, IA",10 or fewer,2766
,"SCOTT, IN",10 or fewer,979
,"FRANKLIN, KS",10 or fewer,566
,"POWESHIEK, IA",10 or fewer,1517
,"MUSCOGEE, GA",10 or fewer,1671
,"ESCAMBIA, FL",10 or fewer,1408
,"MAHASKA, IA",10 or fewer,416
,"BRADFORD, FL",10 or fewer,2044
,"BOND, IL",10 or fewer,1299
,"STEUBEN, IN",10 or fewer,1766
,"WASHINGTON, IN",10 or fewer,1557
,"DOUGLAS, KS",10 or fewer,1597
,"SIOUX, IA",10 or fewer,2192
,"LAMAR, GA",10 or fewer,2522
,"SHELBY, IL",10 or fewer,1205
,"OSAGE, KS",10 or fewer,2451
,"RIPLEY, IN",10 or fewer,1362
,"JEFFERSON, IN",10 or fewer,790
,"TAMA, IA",10 or fewer,2219
,"DOUGLAS, IL",10 or fewer,2434
,"CHATHAM, GA",10 or fewer,1273
,"BAKER, FL",10 or fewer,595
,"MORGAN, IN",10 or fewer,2054
,"MIAMI, IN",10 or fewer,1686
,"SEDGWICK, KS",10 or fewer,1243
,"FULTON, IL",10 or fewer,1982
,"COOK, GA",10 or fewer,1943
,"PUTNAM, GA",10 or fewer,223
,"PIKE, GA",10 or fewer,2349
,"MIAMI, KS",10 or fewer,895
,"LANIER, GA",12,2735
,"MERIWETHER, GA",10 or fewer,2152
,"FRANKLIN, IN",10 or fewer,1900
,"FAYETTE, IA",10 or fewer,1795
,"OBRIEN, IA",10 or fewer,1821
,"OKALOOSA, FL",10 or fewer,1113
,"HARALSON, GA",10 or fewer,1517
,"CEDAR, IA",10 or fewer,1602
,"CHRISTIAN, IL",10 or fewer,1595
,"GILCHRIST, FL",10 or fewer,1799
,"CERRO GORDO, IA",10 or fewer,414
,"MASSAC, IL",10 or fewer,2148
,"MARSHALL, IL",10 or fewer,1706
,"MERCER, IL",10 or fewer,2089
,"VALLEY, ID",10 or fewer,1770
,"LATAH, ID",10 or fewer,259
,"MINIDOKA, ID",10 or fewer,564
,"COLES, IL",10 or fewer,1574
,"WASHINGTON, IA",10 or fewer,1379
,"LAWRENCE, IL",10 or fewer,1807
,"JENNINGS, IN",10 or fewer,1034
,"DIXIE, FL",10 or fewer,1549
,"MADISON, GA",10 or fewer,555
,"JACKSON, FL",10 or fewer,175
,"GRANT, IN",10 or fewer,1118
,"GEM, ID",10 or fewer,1148
,"JACKSON, IN",10 or fewer,801
,"STORY, IA",10 or fewer,1423
,"BAY, FL",10 or fewer,896
,"JEFFERSON, KS",10 or fewer,1716
,"GOODING, ID",10 or fewer,1572
,"DAVIESS, IN",10 or fewer,1501
,"BREMER, IA",10 or fewer,1284
,"BROOKS, GA",10 or fewer,1520
,"SPENCER, IN",10 or fewer,1435
,"RABUN, GA",10 or fewer,1067
,"STEPHENSON, IL",10 or fewer,1414
,"FAYETTE, IL",10 or fewer,986
,"PIATT, IL",10 or fewer,1594
,"UNION, FL",10 or fewer,1305
,"OCONEE, GA",10 or fewer,438
,"LA PORTE, IN",10 or fewer,868
,"PLYMOUTH, IA",10 or fewer,1371
,"IROQUOIS, IL",10 or fewer,1507
,"SANTA ROSA, FL",10 or fewer,862
,"DADE, GA",10 or fewer,1586
,"LOGAN, IL",10 or fewer,1221
,"GADSDEN, FL",10 or fewer,186
,"OWYHEE, ID",10 or fewer,1116
,"MONROE, GA",10 or fewer,706
,"BINGHAM, ID",10 or fewer,928
,"IOWA, IA",10 or fewer,1168
,"PICKENS, GA",10 or fewer,952
,"BUCHANAN, IA",10 or fewer,1076
,"CASSIA, ID",10 or fewer,577
,"WAPELLO, IA",10 or fewer,670
,"KANKAKEE, IL",10 or fewer,768
,"WHITESIDE, IL",10 or fewer,854
,"ANDERSON, KS",10 or fewer,1406
,"FORD, IL",10 or fewer,1472
,"MADISON, FL",10 or fewer,782
,"CRAWFORD, IL",10 or fewer,1041
,"WELLS, IN",10 or fewer,912
,"LEE, IL",10 or fewer,997
,"MONROE, FL",10 or fewer,696
,"GLYNN, GA",10 or fewer,495
,"JONES, GA",10 or fewer,109
,"DUBOIS, IN",10 or fewer,575
,"ALLEN, KS",10 or fewer,211
,"GILMER, GA",10 or fewer,769
,"MASON, IL",10 or fewer,1318
,"JACKSON, IA",10 or fewer,1019
,"DEKALB, IN",10 or fewer,662
,"DES MOINES, IA",10 or fewer,858
,"HARRIS, GA",10 or fewer,1210
,"JACKSON, KS",10 or fewer,1129
,"JASPER, IL",10 or fewer,696
,"UNION, IN",10 or fewer,893
,"PIKE, IN",10 or fewer,945
,"SHELBY, IN",10 or fewer,931
,"OKEECHOBEE, FL",10 or fewer,319
,"BOONE, IN",10 or fewer,865
,"MOULTRIE, IL",10 or fewer,1276
,"UPSON, GA",10 or fewer,915
,"LOUISA, IA",10 or fewer,1126
,"RANDOLPH, IN",10 or fewer,205
,"HAMILTON, FL",10 or fewer,799
,"WAKULLA, FL",10 or fewer,167
,"ELBERT, GA",10 or fewer,392
,"TIPPECANOE, IN",10 or fewer,646
,"GRUNDY, IL",10 or fewer,662
,"BONNEVILLE, ID",10 or fewer,599
,"MARION, IA",10 or fewer,779
,"JO DAVIESS, IL",10 or fewer,806
,"HENRY, IN",10 or fewer,404
,"ADAMS, IN",10 or fewer,677
,"HEARD, GA",10 or fewer,1152
,"WHITE, IL",10 or fewer,905
,"RILEY, KS",10 or fewer,620
,"BROWN, IN",10 or fewer,627
,"UNION, GA",10 or fewer,668
,"MADISON, IA",10 or fewer,770
,"DECATUR, IN",10 or fewer,529
,"WILKINSON, GA",10 or fewer,44
,"FANNIN, GA",10 or fewer,707
,"CASS, IN",10 or fewer,776
,"CLAY, IL",10 or fewer,523
,"STARKE, IN",10 or fewer,230
,"HANCOCK, GA",10 or fewer,69
,"SWITZERLAND, IN",10 or fewer,422
,"STARK, IL",10 or fewer,1106
,"WASHINGTON, ID",10 or fewer,642
,"MORGAN, IL",10 or fewer,757
,"LEE, IA",10 or fewer,711
,"MONROE, IN",10 or fewer,627
,"KOOTENAI, ID",10 or fewer,636
,"MORGAN, GA",10 or fewer,329
,"ALLAMAKEE, IA",10 or fewer,784
,"HENRY, IA",10 or fewer,730
,"OHIO, IN",10 or fewer,380
,"JERSEY, IL",10 or fewer,833
,"DOUGHERTY, GA",10 or fewer,430
,"BUTLER, IA",10 or fewer,669
,"CHARLTON, GA",10 or fewer,430
,"LYON, IA",10 or fewer,779
,"BOISE, ID",10 or fewer,565
,"DELAWARE, IA",10 or fewer,615
,"LINN, KS",10 or fewer,476
,"MCDONOUGH, IL",10 or fewer,643
,"CALHOUN, IA",10 or fewer,713
,"GRUNDY, IA",10 or fewer,641
,"CRAWFORD, IN",10 or fewer,532
,"JASPER, IN",10 or fewer,587
,"MENARD, IL",10 or fewer,770
,"JASPER, GA",10 or fewer,461
,"ALEXANDER, IL",10 or fewer,861
,"KEOKUK, IA",10 or fewer,448
,"DESOTO, FL",10 or fewer,342
,"BOONE, IA",10 or fewer,593
,"FULTON, IN",10 or fewer,343
,"OGLETHORPE, GA",10 or fewer,146
,"TAYLOR, FL",10 or fewer,352
,"CLAYTON, IA",10 or fewer,504
,"ADAMS, ID",10 or fewer,691
,"CUMBERLAND, IL",10 or fewer,519
,"WABASH, IL",10 or fewer,482
,"UNION, IL",10 or fewer,577
,"POTTAWATOMIE, KS",10 or fewer,473
,"WILLIAMSON, IL",10 or fewer,516
,"WALTON, FL",10 or fewer,351
,"MILLS, IA",10 or fewer,547
,"POWER, ID",10 or fewer,377
,"VIGO, IN",10 or fewer,465
,"LINCOLN, ID",10 or fewer,665
,"TIFT, GA",10 or fewer,370
,"LIBERTY, GA",10 or fewer,380
,"COLQUITT, GA",10 or fewer,357
,"GUTHRIE, IA",10 or fewer,520
,"HOLMES, FL",10 or fewer,66
,"LYON, KS",10 or fewer,460
,"RANDOLPH, IL",10 or fewer,461
,"EDGAR, IL",10 or fewer,579
,"PERRY, IN",10 or fewer,450
,"PULASKI, IL",10 or fewer,637
,"JOHNSON, IL",10 or fewer,624
,"SALINE, IL",10 or fewer,444
,"MARION, IL",10 or fewer,414
,"APPANOOSE, IA",10 or fewer,197
,"TIPTON, IN",10 or fewer,543
,"PUTNAM, IL",10 or fewer,184
,"CLINCH, GA",10 or fewer,464
,"LAURENS, GA",10 or fewer,201
,"TAYLOR, GA",10 or fewer,54
,"HENDERSON, IL",10 or fewer,683
,"EARLY, GA",10 or fewer,33
,"WABAUNSEE, KS",10 or fewer,621
,"HUMBOLDT, IA",10 or fewer,578
,"CARROLL, IL",10 or fewer,330
,"THOMAS, GA",10 or fewer,305
,"JACKSON, IL",10 or fewer,485
,"CASS, IL",10 or fewer,508
,"TOWNS, GA",10 or fewer,409
,"CHICKASAW, IA",10 or fewer,300
,"FOUNTAIN, IN",10 or fewer,575
,"CRAWFORD, GA",10 or fewer,64
,"THOMAS, KS",10 or fewer,59
,"WARE, GA",10 or fewer,257
,"COFFEE, GA",10 or fewer,267
,"GLADES, FL",10 or fewer,365
,"WRIGHT, IA",10 or fewer,460
,"JEFFERSON, IA",10 or fewer,413
,"ATCHISON, KS",10 or fewer,376
,"ECHOLS, GA",10 or fewer,544
,"HAMILTON, IA",10 or fewer,414
,"JEFFERSON, FL",10 or fewer,83
,"WASHINGTON, IL",10 or fewer,367
,"HARDIN, IA",10 or fewer,411
,"DONIPHAN, KS",10 or fewer,89
,"CLARKE, IA",10 or fewer,425
,"WINNESHIEK, IA",10 or fewer,368
,"DICKINSON, KS",10 or fewer,123
,"WASHINGTON, GA",10 or fewer,75
,"MACON, GA",10 or fewer,58
,"DECATUR, GA",10 or fewer,91
,"MONROE, IL",10 or fewer,326
,"EDWARDS, IL",10 or fewer,282
,"BURKE, GA",10 or fewer,77
,"BULLOCH, GA",10 or fewer,206
,"EFFINGHAM, GA",10 or fewer,216
,"OSCEOLA, IA",10 or fewer,403
,"WAYNE, IL",10 or fewer,249
,"FRANKLIN, IL",10 or fewer,292
,"GREENE, IN",10 or fewer,289
,"UNION, IA",10 or fewer,307
,"ORANGE, IN",10 or fewer,254
,"ADAMS, IL",10 or fewer,268
,"BOURBON, KS",10 or fewer,203
,"CHEROKEE, IA",10 or fewer,318
,"WASHINGTON, FL",10 or fewer,91
,"BRYAN, GA",10 or fewer,197
,"CARROLL, IN",10 or fewer,225
,"LAFAYETTE, FL",10 or fewer,284
,"WINNEBAGO, IA",10 or fewer,119
,"PUTNAM, IN",10 or fewer,303
,"COFFEY, KS",10 or fewer,212
,"LUCAS, IA",10 or fewer,296
,"LAWRENCE, IN",10 or fewer,216
,"JEFFERSON, IL",10 or fewer,219
,"BUENA VISTA, IA",10 or fewer,258
,"IDAHO, ID",10 or fewer,317
,"PAGE, IA",10 or fewer,253
,"SULLIVAN, IN",10 or fewer,291
,"FLOYD, IA",10 or fewer,193
,"MCDUFFIE, GA",10 or fewer,103
,"TWIGGS, GA",10 or fewer,34
,"GREENE, IL",10 or fewer,234
,"SEMINOLE, GA",10 or fewer,26
,"RUSH, IN",10 or fewer,220
,"CLARK, IL",10 or fewer,213
,"CLINTON, IN",10 or fewer,254
,"CASS, IA",10 or fewer,248
,"BRANTLEY, GA",10 or fewer,131
,"MONTGOMERY, KS",10 or fewer,188
,"MONONA, IA",10 or fewer,282
,"CARROLL, IA",10 or fewer,235
,"GREENE, IA",10 or fewer,267
,"JEFFERSON, GA",10 or fewer,63
,"VERMILLION, IN",10 or fewer,315
,"POCAHONTAS, IA",10 or fewer,258
,"GALLATIN, IL",10 or fewer,248
,"SUMTER, GA",10 or fewer,123
,"SALINE, KS",10 or fewer,191
,"HARRISON, IA",10 or fewer,249
,"DODGE, GA",10 or fewer,76
,"POPE, IL",10 or fewer,269
,"GRADY, GA",10 or fewer,98
,"MONTGOMERY, IN",10 or fewer,201
,"CARIBOU, ID",10 or fewer,110
,"BEN HILL, GA",10 or fewer,88
,"ADAIR, IA",10 or fewer,232
,"BROWN, KS",10 or fewer,197
,"ATKINSON, GA",10 or fewer,183
,"CLAY, GA",10 or fewer,12
,"DECATUR, IA",10 or fewer,222
,"DICKINSON, IA",10 or fewer,223
,"NEZ PERCE, ID",10 or fewer,148
,"CRISP, GA",10 or fewer,97
,"HANCOCK, IL",10 or fewer,215
,"KOSSUTH, IA",10 or fewer,169
,"BUTLER, KS",10 or fewer,175
,"MARTIN, IN",10 or fewer,164
,"CRAWFORD, KS",10 or fewer,172
,"BLECKLEY, GA",10 or fewer,57
,"JAY, IN",10 or fewer,125
,"LEE, GA",10 or fewer,127
,"PIERCE, GA",10 or fewer,107
,"EMANUEL, GA",10 or fewer,72
,"RENO, KS",10 or fewer,173
,"NEWTON, IN",10 or fewer,191
,"CRAWFORD, IA",10 or fewer,160
,"BONNER, ID",10 or fewer,171
,"WAYNE, GA",10 or fewer,118
,"PAWNEE, KS",10 or fewer,30
,"MADISON, ID",10 or fewer,130
,"TOOMBS, GA",10 or fewer,119
,"BLACKFORD, IN",10 or fewer,142
,"VAN BUREN, IA",10 or fewer,188
,"PULASKI, GA",10 or fewer,54
,"CLAY, IA",10 or fewer,185
,"WORTH, IA",10 or fewer,50
,"WILKES, GA",10 or fewer,58
,"MONTGOMERY, IA",10 or fewer,164
,"FREMONT, IA",10 or fewer,183
,"MONROE, IA",10 or fewer,114
,"MARSHALL, KS",10 or fewer,149
,"NEMAHA, KS",10 or fewer,158
,"SAC, IA",10 or fewer,141
,"JEFFERSON, ID",10 or fewer,115
,"SHELBY, IA",10 or fewer,150
,"HANCOCK, IA",10 or fewer,84
,"WARREN, IN",10 or fewer,187
,"FRANKLIN, IA",10 or fewer,108
,"PERRY, IL",10 or fewer,117
,"PIKE, IL",10 or fewer,134
,"CALHOUN, FL",10 or fewer,48
,"PULASKI, IN",10 or fewer,99
,"HOWARD, IA",10 or fewer,128
,"CLAY, IN",10 or fewer,113
,"OWEN, IN",10 or fewer,151
,"DAVIS, IA",10 or fewer,113
,"FRANKLIN, FL",10 or fewer,61
,"MITCHELL, GA",10 or fewer,89
,"FRANKLIN, ID",10 or fewer,61
,"NEOSHO, KS",10 or fewer,115
,"IDA, IA",10 or fewer,148
,"DOOLY, GA",10 or fewer,52
,"WORTH, GA",10 or fewer,73
,"STAFFORD, KS",10 or fewer,21
,"TAYLOR, IA",10 or fewer,118
,"SCHUYLER, IL",10 or fewer,127
,"FINNEY, KS",10 or fewer,80
,"HAMILTON, IL",10 or fewer,127
,"ONEIDA, ID",10 or fewer,66
,"WHITE, IN",10 or fewer,123
,"APPLING, GA",10 or fewer,53
,"CUSTER, ID",10 or fewer,128
,"BENTON, IN",10 or fewer,130
,"BEAR LAKE, ID",10 or fewer,65
,"LIBERTY, FL",10 or fewer,18
,"ELLIS, KS",10 or fewer,90
,"LONG, GA",10 or fewer,76
,"HARVEY, KS",10 or fewer,89
,"GULF, FL",10 or fewer,83
,"WAYNE, IA",10 or fewer,114
,"MCINTOSH, GA",10 or fewer,76
,"LINCOLN, GA",10 or fewer,37
,"COWLEY, KS",10 or fewer,80
,"TATTNALL, GA",10 or fewer,70
,"HARDIN, IL",10 or fewer,81
,"LABETTE, KS",10 or fewer,89
,"MORRIS, KS",10 or fewer,64
,"TALBOT, GA",10 or fewer,100
,"WOODSON, KS",10 or fewer,33
,"MCPHERSON, KS",10 or fewer,80
,"MILLER, GA",10 or fewer,11
,"WILCOX, GA",10 or fewer,33
,"IRWIN, GA",10 or fewer,54
,"TELFAIR, GA",10 or fewer,38
,"CLAY, KS",10 or fewer,70
,"RICE, KS",10 or fewer,34
,"FORD, KS",10 or fewer,72
,"SCREVEN, GA",10 or fewer,46
,"JEFF DAVIS, GA",10 or fewer,51
,"SHERMAN, KS",10 or fewer,59
,"CAMAS, ID",10 or fewer,102
,"SEWARD, KS",10 or fewer,49
,"TURNER, GA",10 or fewer,67
,"CALHOUN, IL",10 or fewer,91
,"EMMET, IA",10 or fewer,102
,"MITCHELL, IA",10 or fewer,49
,"PARKE, IN",10 or fewer,93
,"RINGGOLD, IA",10 or fewer,97
,"FREMONT, ID",10 or fewer,73
,"CALHOUN, GA",10 or fewer,20
,"CHEROKEE, KS",10 or fewer,81
,"BACON, GA",10 or fewer,39
,"PALO ALTO, IA",10 or fewer,74
,"TETON, ID",10 or fewer,59
,"LEMHI, ID",10 or fewer,76
,"JENKINS, GA",10 or fewer,23
,"AUDUBON, IA",10 or fewer,62
,"JOHNSON, GA",10 or fewer,40
,"BENEWAH, ID",10 or fewer,33
,"SCOTT, IL",10 or fewer,66
,"RUSH, KS",10 or fewer,11
,"TALIAFERRO, GA",10 or fewer,11
,"MARION, GA",10 or fewer,34
,"BROWN, IL",10 or fewer,66
,"WARREN, GA",10 or fewer,23
,"CLEARWATER, ID",10 or fewer,50
,"LOGAN, KS",10 or fewer,11
,"CANDLER, GA",10 or fewer,40
,"EVANS, GA",10 or fewer,30
,"RANDOLPH, GA",10 or fewer,29
,"WASHINGTON, KS",10 or fewer,46
,"ADAMS, IA",10 or fewer,46
,"BAKER, GA",10 or fewer,13
,"SUMNER, KS",10 or fewer,44
,"MONTGOMERY, GA",10 or fewer,19
